MSOA11CD,Proportion,Extent,Score
S02001953,0,0.13866924794857682,0
S02001954,0,0.11190032603632975,0
S02001955,0.25,0.2363320079522863,0
S02001956,0,0,0
S02001957,0,0,0
S02001958,0,0,0
S02001959,0,0.14557356962140205,0
S02001960,0,0,0
S02001961,0.5,0.826219443584911,0
S02001962,0,0.3822335490521734,0
S02001963,0.6,0.75833393629799,0
S02001964,0.16666666666666666,0.4951167302523194,0
S02001965,0,0.38732766259082047,0
S02001966,0.3333333333333333,0.502765685283377,0
S02001967,0.4,0.5474462744466368,0
S02001968,0.2,0.4890037033549885,0
S02001969,0.4,0.46124031007751937,0
S02001970,0,0.03466215042556887,0
S02001971,0,0.037440818030707645,0
S02001972,0.2857142857142857,0.496224151993475,0
S02001973,0,0,0
S02001974,1,1,0
S02001975,0.8,0.9505680569940055,0
S02001976,1,1,0
S02001977,0.5,0.7015334779636838,0
S02001978,0,0,0
S02001979,0,0,0
S02001980,0,0.14969070342877341,0
S02001981,0,0,0
S02001982,0,0,0
S02001983,0,0,0
S02001984,0,0,0
S02001985,0,0,0
S02001986,0,0.09598636879969707,0
S02001987,0.14285714285714285,0.10620658749719919,0
S02001988,0,0.018206537079201394,0
S02001989,0,0,0
S02001990,0,0.11987987209402814,0
S02001991,0,0.03916020727163718,0
S02001992,0,0,0
S02001993,0,0,0
S02001994,0,0,0
S02001995,0.2,0.254565293163805,0
S02001996,0,0.15678882151331397,0
S02001997,0,0,0
S02001998,0.16666666666666666,0.3436549853218704,0
S02001999,0,0,0
S02002000,0,0.41834067160150196,0
S02002001,0,0.3675082566228655,0
S02002002,1,1,0
S02002003,0,0,0
S02002004,0,0.18179369141152413,0
S02002005,0,0,0
S02002006,0,0,0
S02002007,0,0,0
S02002008,0,0,0
S02002009,0,0,0
S02002010,0,0,0
S02002011,0,0,0
S02002012,0,0,0
S02002013,0,0,0
S02002014,0,0,0
S02002015,0,0,0
S02002016,0,0.028437150418815293,0
S02002017,0,0.09232328999045207,0
S02002018,0,0,0
S02002019,0,0,0
S02002020,0.125,0.42726474468692055,0
S02002021,0.16666666666666666,0.27956652841342483,0
S02002022,0.16666666666666666,0.2623382619227494,0
S02002023,0,0.15165837242795419,0
S02002024,0,0,0
S02002025,0,0.010598290598290584,0
