WD20CD,Proportion,Extent,Score,Income_Proportion,Income_Extent,Income_Score,Employment_Proportion,Employment_Extent,Employment_Score,Education_Proportion,Education_Extent,Education_Score,Health_Proportion,Health_Extent,Health_Score,Crime_Proportion,Crime_Extent,Crime_Score,Housing_and_Access_Proportion,Housing_and_Access_Extent,Housing_and_Access_Score,Environment_Proportion,Environment_Extent,Environment_Score
E05008720,0,0.4986042981786016,31.762650305576773,0,0.372900667444011,0.1737748281130634,0,0.3465657794218165,0.12784300993124523,0,0.23140856821197375,26.77775687547746,0.3333333333333333,0.6752427526034337,0.9465095492742553,0,0.7483947167383699,0.8597351031321621,0,0,12.879919595110772,0.3333333333333333,0.5066050822242772,39.1024692513369
E05008721,0.4,0.6534696295873278,39.24944405262444,0.4,0.6534696295873278,0.2408942085989421,0.4,0.7181629987079458,0.1796205072562051,0.4,0.7204651395204409,46.314833446358335,0.4,0.908015376159101,1.277961209819612,0,0.2166971239301291,0.26799742302997426,0,0,18.357514580225143,0,0,13.182228536552286
E05008722,0.3333333333333333,0.42091956475357367,31.860297205035202,0,0.28955397347646905,0.14986771922338385,0.3333333333333333,0.43503812336473785,0.14434414337529336,0,0.5878190515760278,38.049908256880734,0.3333333333333333,0.6330724400076359,1.0185368039257523,0.3333333333333333,0.5056309164205585,0.6120305099210582,0,0,15.809159377000213,0,0.14196995047892827,23.777647322381053
E05008723,0.6666666666666666,0.9003701856682523,51.30407853498542,0.6666666666666666,0.7591625748043578,0.2682946428571429,0.6666666666666666,0.8438871413226945,0.21793549562682216,0.3333333333333333,0.8196797798066594,48.8852403425656,1,1,1.5119433309037902,1,1,1.47838611516035,0,0,19.748552295918365,0,0.39113999923277576,31.43742346938776
E05008724,0,0.6248991121872478,37.261715092816786,0,0.39574147232487994,0.18075867635189669,0,0.5002654942440847,0.1516739305891848,0.3333333333333333,0.7334522747546832,43.372812752219524,0.3333333333333333,0.6840045027823796,0.8918103309120258,0.6666666666666666,0.7883692281551336,1.0995762711864407,0,0,9.282377723970944,0.6666666666666666,0.8856293275561786,45.59375383373688
E05008725,0.3333333333333333,0.608401272996995,38.015693086003374,0,0.5910440096869493,0.2169959046013009,0.3333333333333333,0.6257705815973322,0.17287569260419175,0.3333333333333333,0.6751359849877645,42.319105275837146,0.6666666666666666,0.7687139433744564,1.172155625150566,0,0.4933072563364566,0.7117239219465189,0,0,12.95093302818598,0,0.2650299864331993,26.477667309082147
E05008726,0,0.2668741723573858,25.671275037000495,0,0.07700321969205201,0.12256364084854464,0,0.2478870770908524,0.1205392205229403,0.3333333333333333,0.400838677849038,34.14479871731623,0,0.5849336587645728,0.7883209176122349,0.3333333333333333,0.400838677849038,0.48276788357178096,0,0,13.363143561914159,0,0,18.519107548100642
E05008727,0.6666666666666666,0.7492278025966773,48.249867042440314,0.6666666666666666,0.7684358858020383,0.2829396551724138,0.6666666666666666,0.5944960212201591,0.18324701591511935,0.6666666666666666,0.5944960212201591,46.907012267904506,0.6666666666666666,0.6916035529805947,1.174226127320955,0.6666666666666666,0.8836843850342035,1.0705679708222813,0,0.23156411419796172,23.666251657824933,0.6666666666666666,0.7300197193913165,40.111449270557024
E05008728,0.25,0.7244085939944439,40.893808863267886,0.25,0.5238245361196181,0.20713871374527112,0.25,0.5605945822943234,0.15903819131687985,0.5,0.8029710151798157,46.14463556116014,0.5,0.8528908968512074,1.1821167357232931,0.75,0.7892271662763466,1.2150711583498468,0,0,11.660531255629616,0.25,0.5025206458769875,37.52411223203027
E05008729,0.25,0.6079491948591632,40.344894301177966,0.25,0.46242271150656,0.20810108245781597,0.25,0.5646525578511704,0.18119834447628144,0.25,0.571212654367533,41.06141372174467,0.5,0.875215737529114,1.3366716014008277,0,0.596307327535649,0.7355183062718879,0,0,11.02247994269341,0.5,0.657101744332177,37.44966141356256
