ward_code,Score,Proportion,Extent,Income_Score,Income_Proportion,Income_Extent,Employment_Score,Employment_Proportion,Employment_Extent,Education_Score,Education_Proportion,Education_Extent,Health_Score,Health_Proportion,Health_Extent,Crime_Score,Crime_Proportion,Crime_Extent,Housing_and_Access_Score,Housing_and_Access_Proportion,Housing_and_Access_Extent,Environment_Score,Environment_Proportion,Environment_Extent
E05010281,6.488111619628783,0,0,0.04046351385710654,0,0,0.04774345283498602,0,0,2.402384947876939,0,0,-0.55818510043224,0,0,-0.9529949148232901,0,0,21.94464174930079,0,0.20834169711081668,6.704452072209509,0,0
E05010282,11.613957001102536,0,0,0.089864388092613,0,0,0.08592502756339582,0,0,8.311192943770672,0,0,-0.4860672546857773,0,0,-0.2615170893054024,0,0,11.958777287761853,0,0,12.93789966923925,0,0
E05010283,8.130040959867605,0,0,0.060077782374844846,0,0,0.050165287546545305,0,0,17.338933802234177,0,0,-0.5898237484484898,0,0,-0.6717184526272237,0,0,17.017481381878362,0,0,4.503245966073645,0,0
E05010284,11.238542776998598,0,0,0.10332538569424965,0,0,0.07234754558204769,0,0,9.09069873772791,0,0,-0.59998793828892,0,0,-0.21566058906030852,0,0,14.094015988779804,0,0,8.446898176718094,0,0
E05010285,8.18525581395349,0,0,0.03304651162790698,0,0,0.04362790697674418,0,0,4.258255813953489,0,0,-0.9306279069767441,0,0,-0.710906976744186,0,0,28.93411627906977,0.5,0.5813953488372093,21.401162790697676,0,0.16676866585067315
E05010286,13.28985627792994,0,0,0.09013752342511172,0,0,0.07964595646533083,0,0,14.908644659074527,0,0,-0.15836125126135214,0,0,-0.26042179616548944,0,0,20.714220412281964,0,0.10759201232141907,4.121148911633271,0,0
E05010287,7.180463985148514,0,0,0.04845792079207921,0,0,0.04404690594059406,0,0,6.828813366336633,0,0,-0.7536305693069306,0,0,-0.3772910891089109,0,0,19.00364801980198,0,0.12412649817613336,11.582974752475248,0,0
E05010288,4.298888550548112,0,0,0.026524969549330087,0,0,0.031074705643524155,0,0,2.657146772228989,0,0,-0.9427594397076736,0,0,-0.7718390174583841,0,0,23.005905602923264,0,0.09396168557813533,1.363904587900934,0,0
E05010289,12.987475545851527,0,0,0.08027248908296944,0,0,0.08315982532751091,0,0,14.462668995633189,0,0,-0.45927991266375556,0,0,-0.6581157205240175,0,0,26.332753711790396,0,0.3019891978855435,5.866209170305677,0,0
E05010290,10.313979787234041,0,0,0.07149326241134751,0,0,0.06240106382978724,0,0,17.691921985815604,0,0,-0.23699397163120567,0,0,-0.7081521276595745,0,0,17.86195709219858,0,0,2.6565851063829786,0,0
E05010291,6.651532763532764,0,0,0.04607154162709719,0,0,0.05010731244064577,0,0,16.33761886672998,0,0,-0.7208477366255144,0,0,-0.5682393162393163,0,0,12.799244381133269,0,0,4.645942386831275,0,0
E05010292,13.100592097264435,0,0,0.08102776089159068,0,0,0.06468004052684903,0,0.03172612382018876,14.57984802431611,0,0.09346344584866417,-0.4868695035460993,0,0,0.15113414387031407,0,0,18.4002166160081,0.3333333333333333,0.2794326241134752,11.516973860182372,0,0.013971631205673738
E05010293,5.78468518325154,0,0,0.04857700741359507,0,0,0.036305001566252486,0,0,6.927625039156313,0,0,-0.9246911350109638,0,0.04267928095272115,-0.5867798893181582,0,0,17.5420362326407,0,0,4.042063589850684,0,0
E05010294,5.57384424173318,0,0,0.044805929304446976,0,0,0.03942257696693272,0,0,4.028028050171037,0,0,-0.8527790193842645,0,0,-0.11086476624857468,0,0.06825541619156213,13.253630330672749,0,0,4.403659064994298,0,0
E05010295,6.8204819042316265,0,0,0.05725695991091313,0,0,0.054891982182628064,0,0,9.490905623608018,0,0,-0.6659654788418707,0,0,-0.6565467706013364,0,0,14.38087249443207,0,0,3.4677380289532294,0,0
E05010296,8.208488968202467,0,0,0.05208317110101665,0,0,0.04527363184079602,0,0,7.346802833657798,0,0,-0.7328617780661908,0,0,-0.8823171101016656,0,0,27.633859506813756,0.16666666666666666,0.43574774867083343,3.4411022063595063,0,0
E05010297,52.81632554690397,0.7142857142857143,0.8898356848740315,0.3289681127178346,0.8571428571428571,0.8693075151728041,0.253328049684835,0.8571428571428571,0.958467985871241,59.62952678902484,0.8571428571428571,0.8552094920281794,1.1621419169447533,0.42857142857142855,0.7788771149230138,1.147232573229514,0.5714285714285714,0.8847066916456883,17.50450648869114,0,0.027034180278281892,10.46532508342603,0,0.03467351638272544
E05010298,45.82894593495935,0.3333333333333333,0.8220039045785195,0.24749014227642274,0.16666666666666666,0.7477428326914848,0.2513951219512195,0.8333333333333334,0.9838807766367137,33.2784706300813,0.16666666666666666,0.33479594565682497,1.2393492886178863,0.5,0.8072170517757808,1.1610730691056912,0.5,0.6929348523748394,15.650830284552844,0,0,24.64119776422764,0,0.11665891099700468
E05010299,29.054442425618895,0.16666666666666666,0.39147291918189747,0.1597767431296843,0.16666666666666666,0.2874015324479721,0.1460252100840336,0.3333333333333333,0.35121388526961284,20.47030377015671,0,0.03982392387965141,0.686452305246423,0.16666666666666666,0.5021615047156842,0.6098063820122643,0.3333333333333333,0.41976582951815145,20.58856166250284,0,0.04862354614676596,23.841025891437656,0.16666666666666666,0.22368719891939703
