dz11_code,Total_population,Working_age_population,Income_rate,Income_count,Employment_rate,Employment_count,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attendance,Attainment,no_qualifications,not_participating,University,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,Broadband,crime_count,crime_rate,overcrowded_count,nocentralheat_count,overcrowded_rate,nocentralheat_rate
S01011984,681,426,0.21,142,0.15,63,160,80.48649469,154.5580536,131.3763406,0.252225519,0.1,125.6369487,0.71257000000000004,4.2142857142999999,164.3013576,0.053097345,0.048611,1.801179941,2.725785398,2.354708702,2.852640449,1.964019174,4.425436893,9.929550147,8.592699115,8.123134218,0,14.402332361516036,211.48799356117527,108,4,0.159763314,0.00591716
S01011985,656,390,0.08,55,0.05,21,85,25.56248275,24.54276944,119.7558622,0.180866966,0.214285714,69.74951935,0.75,5.65,86.05266499,0,0.049383,2.159623955,3.08360376,2.711845404,2.26344,2.319345404,4.582554348,11.14115599,10.39034123,9.262729805,0.103125,10.28738025822574,156.81982100953871,70,18,0.105740181,0.027190332
S01011986,625,389,0.28,177,0.19,72,170,90.28691406,97.6329706,95.77330119,0.233024691,0.102564103,111.7630631,0.58857000000000004,4.625,178.7831269,0.030927835,0.017241,3.417702703,4.342672673,3.972331081,2.945402844,3.580371622,6.110941176,10.61355856,10.51488363,8.736084835,0.121495327,13.373594335693461,213.97750937109538,67,6,0.100903614,0.009036145
S01011987,1002,596,0.11,110,0.09,51,95,59.84080182,53.41849714,68.47337128,0.203252033,0.022222222,93.03385547,0.78543999999999992,4.6470588235000001,102.43929839999998,0.025641026,0.044025,2.929332806,3.855065928,3.482597574,1.889530075,3.089968354,5.34296,9.206787975,9.030261076,7.330991561,0.016032064,5.14369012911287,51.334232825477748,107,11,0.112869198,0.011603376
S01011988,641,333,0.06,41,0.04,13,80,10.11235612,33.09307354,101.8774318,0.150442478,0.071428571,72.92805283,0.86792000000000002,5.5882352941000004,84.68079502,0,0.072289,3.242766917,2.785259398,3.417048872,2.918968254,4.107007519,2.645512821,6.349620301,7.490661654,8.900180451,0.135646688,*,*,13,6,0.020967742,0.009677419
S01011989,825,482,0.06,48,0.07,33,75,34.63325671,21.888720030000002,72.52118663,0.197815534,0.041666667,70.56415712,0.81633,5.40625,73.83427375,0.031007752,0.088,2.315964203,2.084792148,2.470678406,3.269825175,3.005687067,2.268061224,7.744451501,8.627188222,9.209971132,0.096244131,8.2299042065805921,99.756414625219293,65,3,0.075057737,0.003464203
S01011990,935,498,0.03,31,0.03,13,55,87.31050595,0,66.46073111,0.148188804,0.066666667,71.56072267,0.91123999999999994,5.6086956521999998,62.10148041,0,0.125,2.76836,2.85154,2.945296667,3.593545455,3.329283333,3.892,9.372653333,9.897146667,9.147953333,0.053608247,15.431070387338611,165.03818596084074,24,4,0.032,0.005333333
S01011991,690,446,0.09,63,0.06,26,85,36.11197521,24.03195835,111.2723267,0.191340782,0.1,74.96676279,0.77515000000000001,5.1851851851999999,91.58384662,0.016666667,0.045455,1.642112676,1.371359155,1.801950704,4.052861446,2.542992958,1.764111111,3.914774648,4.877429577,6.641140845,0,4.114952103290296,59.636987004207185,67,6,0.095305832,0.008534851
S01011992,899,497,0.05,44,0.05,24,55,41.99532385,0,94.60204855,0.183673469,0.066666667,66.89499131,0.80620000000000003,5.8125,68.29307816,0.034482759,0.16,1.288584763,1.586210898,1.240751766,3.916410788,1.565143794,2.846270718,5.818340061,4.932961655,5.426957619,0,6.1724281549354441,68.658822635544425,58,17,0.06029106,0.017671518
S01011993,810,517,0.21,168,0.12,61,150,146.5755531,86.11830053,134.7038828,0.224747475,0.113636364,111.1105374,0.61634999999999995,5.2272727272999999,116.2121708,0.009803922,0.067308,0.833676996,0.851182956,0.872589392,3.411390728,1.272648987,2.457368421,2.827205006,3.427848629,4.299856973,0,52.465639316951275,647.72394218458362,155,19,0.1849642,0.022673031
S01011994,853,305,0.04,38,0.03,9,55,24.05974109,0,117.8833334,0.22557298,0,51.00742764,*,6.0833333332999997,26.6672075,0,0.163636,3.851920646,3.839375,3.985575843,4.42228972,4.401408006,4.596875,10.19747191,10.89571278,10.21651334,0.352601156,5.14369012911287,60.30117384657526,15,7,0.022189349,0.01035503
S01011995,823,525,0.02,17,0.02,11,40,16.70298172,0,77.75098959,0.12052506,0.034482759,71.26199607,0.88359999999999994,5.3928571428999996,50.36717491,0.041322314,0.140845,9.384682152,7.273401589,4.345702934,5.459795322,10.95267421,12.97023438,24.71882335,15.63572535,29.00039425,0.606879607,8.2299042065805921,99.998836045936713,14,11,0.017369727,0.013647643
S01011996,548,328,0.11,60,0.09,30,115,212.7929475,0,78.93363677,0.157221207,0.045454546,115.4725475,0.75832999999999995,5.8666666666999996,114.88098770000002,0.032258065,0.084211,9.725982944,1.703631059,1.670421903,2.770454545,11.19730251,13.41570513,6.134506284,4.364012567,21.15496409,0.028985507,6.1724281549354441,112.63555027254461,50,0,0.09009009,0
S01011997,901,570,0.11,96,0.07,40,85,51.85733734,52.67807172,79.02508004,0.176863181,0.027027027,94.38884498,0.74358999999999997,5.625,93.82186977,0.034482759,0.180451,9.06383465,1.858354966,1.135081828,2.3129375,10.53734763,12.88395425,6.657666479,3.238072799,20.12462754,0.010683761,11.316118284048315,125.59509749221215,45,24,0.050790068,0.027088036
S01011998,591,332,0.02,12,0.02,6,40,23.87809773,0,51.09054197,0.121212121,0,57.37838434,0.89583000000000002,5.9444444444000002,41.50975244,0.016393443,0.192308,8.779779817,8.136417431,1.888114679,3.794230769,10.61893119,15.63625,21.62672477,7.969752294,33.8013945,0.556451613,*,*,7,27,0.012844037,0.049541284
S01011999,641,422,0.05,30,0.03,14,55,30.02490208,23.84354266,74.34438583,0.1375,0,68.8482441,0.7924500000000001,5.6190476189999998,66.89213225,0.014492754,0.091837,8.916767311,9.399649758,4.598474235,2.414055118,9.172330918,11.93401235,22.69342391,11.17225644,28.4148752,0.323076923,*,*,35,29,0.056360709,0.046698873
S01012000,438,260,0.04,19,0.03,8,55,126.1657278,0,51.69694027,0.139759036,0.090909091,74.87598175,0.88349999999999995,5.75,48.38305458,0,0.118644,7.670578194,8.110435022,0.995655286,2.078762376,9.51220815,12.84622807,21.60067181,4.328590308,19.89049559,0.04,*,*,3,3,0.00660793,0.00660793
S01012001,668,400,0.09,57,0.05,20,70,11.15873103,0,81.22221435,0.161741835,0.034482759,92.02584298,0.89552000000000009,4.8333333332999997,76.88847122,0.076923077,0.021739,8.381070866,8.815992126,1.323775591,1.166383648,10.22160236,13.331125,20.49785039,4.209314961,19.38901575,0.055921053,4.114952103290296,61.60107939057329,27,3,0.042519685,0.004724409
S01012002,619,347,0.1,60,0.08,26,85,18.47605628,29.38035929,94.93781972,0.136577708,0.133333333,88.53396814,0.76316000000000006,5.4210526316000003,92.6521871,0,0.04065,5.770663993,1.323226381,1.48688057,2.390180723,8.901292335,10.45201613,5.808823529,5.980926916,15.39188948,0,3.086214077467722,49.858062640835577,25,10,0.046382189,0.018552876
S01012003,532,330,0.07,38,0.08,25,75,65.85068824,86.47167498,89.81210857,0.157389635,0.090909091,86.55683799,0.89690999999999999,5.75,93.28869348,0.042553191,0.023256,5.119751407,1.28620075,0.983564728,1.758815789,8.559746717,10.83551724,3.816172608,3.112195122,12.7941651,0.007633588,11.316118284048315,212.70899030166004,51,5,0.095684803,0.009380863
S01012004,928,534,0.08,73,0.07,34,80,49.45860343,19.73190963,83.43815615,0.194473964,0.107142857,83.58976828,0.88571,5.7272727272999999,73.02330458,0.02247191,0.104839,5.010184659,7.344173295,2.020991477,3.227484663,6.482207386,8.415344828,15.90188068,5.506204545,14.83907955,0.119158879,3.086214077467722,33.256617214091833,38,17,0.044917258,0.020094563
S01012005,869,581,0.03,23,0.02,14,55,16.72832678,0,74.94395397,0.149651972,0.068965517,79.37422547,0.90037999999999996,6.0909090909000003,63.72460233999999,0.007352941,0.123223,5.208885405,6.870761117,1.40454675,2.60983871,6.681895667,8.954296675,14.85858039,4.514623717,14.99712657,0.002967359,5.14369012911287,59.190910576672849,45,12,0.051311288,0.01368301
S01012006,1284,933,0.05,68,0.03,27,50,27.58237166,0,34.0801513,0.090039841,0.09375,54.1736925,0.86486000000000007,5.8,39.73706714,0.016393443,0.0358,10.56899701,8.860187126,7.451936128,4.344541485,13.57868762,10.86131579,24.21992141,21.06305888,35.58944611,0.566831683,5.14369012911287,40.059891971284038,19,23,0.030448718,0.036858974
S01012007,749,412,0.08,59,0.04,18,70,64.48016588,26.11246194,81.88907026,0.205298013,0,71.89140011,0.84921000000000002,6.2857142857000001,52.0862123,0.027777778,0.126437,3.159960025,3.422106396,2.570046125,2.736880734,3.125719557,18.27707447,9.447337023,7.20200492,8.707366236,0.181818182,*,*,44,21,0.055696203,0.026582278
S01012008,1146,762,0.07,79,0.08,58,70,98.96835899,13.67624949,75.709937300000007,0.123981901,0.055555556,69.50097478,0.89959999999999996,5.9166666667000003,72.77378193,0.00862069,0.071429,4.762315005,3.980583248,4.486402878,4.383018018,3.714298561,18.58571875,12.30471737,13.16898638,12.14163412,0.263757116,15.431070387338611,134.65157406054635,85,27,0.094339623,0.029966704
S01012009,711,474,0.04,26,0.03,15,55,30.46795025,0,90.65116184,0.160458453,0.071428571,72.61180467,0.7636400000000001,5.5909090909000003,78.08212145,0,0.068493,4.586165517,10.06332414,4.011472414,4.135913978,9.463855172,12.34830986,23.57172241,13.26643103,22.16979483,0.507042254,7.2011661807580181,101.28222476452909,51,29,0.079439252,0.04517134
S01012010,1321,733,0.04,49,0.04,29,50,47.24242045,12.67903977,83.40173658,0.194549584,0.046511628,65.32596437,0.84421999999999997,6.3636363636000004,47.13462191,0,0.166667,3.682422259,3.318893208,2.041808511,3.583244048,1.942356792,3.530737705,11.46788052,6.971131342,6.485165712,0.022368421,18.51728446480633,140.17626392737569,114,10,0.105653383,0.009267841
S01012011,1159,753,0.07,83,0.05,34,65,28.61616406,13.14089134,62.37624627,0.171379606,0.041666667,68.87077623,0.86573999999999995,5.8157894736999998,70.67507649,0.006756757,0.064327,2.659692513,3.576236631,2.173455882,2.63479564,2.569603387,2.551061453,11.48926025,6.498157308,6.76828877,0.044444444,6.1724281549354441,53.256498316958101,115,28,0.107677903,0.026217228
S01012012,697,375,0.05,36,0.04,16,60,57.01011244,30.57373743,68.72114709,0.181954887,0,67.83560532,0.80898999999999999,5.6153846154,62.38095251,0.023809524,0.134328,3.406680835,5.494327666,4.118601236,4.087204301,4.510251159,4.897016807,15.91189335,12.69777821,13.02334621,0.288508557,3.086214077467722,44.278537696810929,24,17,0.038338658,0.02715655
S01012013,772,450,0.05,37,0.04,17,55,101.3062749,24.21637833,85.24088801,0.169050715,0,70.38666171,0.78766999999999998,5.2727272727000001,53.29344562,0.012048193,0.089552,6.682860512,8.000495283,3.844646226,4.118403361,7.441283693,8.450580357,21.95203841,14.43411051,19.5775219,0.47257384,8.2299042065805921,106.60497676917865,21,22,0.028455285,0.029810298
S01012014,857,507,0.09,75,0.07,35,70,61.22493803,18.69830761,92.17293645,0.181600956,0.095238095,73.97636171,0.82266000000000006,5.3793103448000004,92.51161015,0.02,0.077922,1.287408392,1.640508274,1.25768026,2.98299435,1.262355201,2.877060606,5.440951537,4.338082151,3.944134161,0.00204499,28.804664723032072,336.11044017540343,70,15,0.086100861,0.018450185
S01012015,978,573,0.05,51,0.04,25,60,29.96061428,16.15360289,55.84838561,0.153535354,0.083333333,68.3273392,0.80898999999999999,5.7209302325999998,62.94128913,0.031055901,0.07109,2.273638211,2.900406504,2.173018293,3.585560166,2.165503049,3.620263158,10.39807419,7.617200203,7.393193598,0.109958506,19.546022490628907,199.85708068127715,111,10,0.113265306,0.010204082
S01012016,765,488,0.05,37,0.04,20,55,70.1144116,0,75.92382525,0.13478819,0.071428571,78.75156861,0.76612999999999998,5.3125,64.49322593,0.066666667,0.142857,6.926968897,20.46914613,6.765187793,8.172028302,24.04193955,23.40463855,42.90686326,13.62046215,46.07285505,0.829076621,12.344856309870888,161.37067071726651,41,21,0.052564103,0.026923077
S01012017,510,306,0.06,33,0.05,14,50,12.39169887,33.81164195,54.25819707,0.116831683,0,56.5715078,0.7913,5.5,54.42966578,0.037037037,0.108696,21.50616107,26.55247036,14.06278656,14.60954545,32.27778162,27.60366667,66.38117589,35.1569664,80.69445405,0.747474747,*,*,25,21,0.050505051,0.042424242
S01012018,831,511,0.04,31,0.02,11,40,26.41641704,62.05123598,80.51009724,0.141162515,0,61.26737409,0.80692999999999993,5.7727272727000001,51.58102303,0.029411765,0.07563,13.07627283,12.35943208,7.922714041,7.706596639,12.83362443,9.900037736,30.15761558,22.47824344,31.46009989,0.685185185,*,*,53,38,0.0628707,0.045077106
S01012019,794,486,0.03,23,0.04,19,55,87.65013699,18.10525464,68.0382704,0.16992665,0,68.51775364,0.93547999999999998,6.0714285714000003,40.44495294,0.038461538,0.117188,7.323093972,1.178306738,1.102960993,2.333675,10.18786348,12.88531136,4.107098109,4.122074468,23.23529551,0,7.0614394382679926,88.935005519748017,55,13,0.06501182,0.01536643
S01012020,736,471,0.14,104,0.11,53,135,129.7237363,136.452904,99.300655,0.195652174,0.12,117.1963697,0.88888999999999996,5.9473684211000002,77.35605774,0.012048193,0.231481,7.614928367,1.488108883,1.279606017,2.560241935,9.968398997,12.2643913,6.307689828,5.451561605,22.58202722,0,11.096547688706845,150.76831098786474,65,11,0.093123209,0.015759312
S01012021,538,348,0.09,46,0.08,27,65,46.10277562,92.48978561,57.27159982,0.133944954,0.05,95.32425591,0.85858999999999996,6.1875,73.58399817,0,0.178571,8.875911504,2.611951327,2.403022124,2.730963303,11.37835841,12.28310606,7.055539823,6.928433628,19.31465487,0,5.0438853130485661,93.752515112426877,65,2,0.115044248,0.003539823
S01012022,630,392,0.1,62,0.08,31,100,44.92436163,126.3782299,90.50437555,0.170926518,0,97.79393879,0.89080000000000004,5.7894736841999999,106.3343858,0.021505376,0.119403,8.468594697,2.206655303,1.996094697,1.80418239,11.49097348,13.03288136,4.639965909,4.495299242,21.13361364,0,*,*,63,6,0.095454545,0.009090909
S01012023,562,337,0.04,23,0.02,6,40,17.89592529,28.5663544,82.82737269,0.144876325,0,70.22201025,*,5.8888888889000004,36.09064407,0.130434783,0.192982,6.868195733,4.041080705,4.064559369,5.402061856,9.087425788,11.65253165,14.82795918,15.19435529,25.93342996,0.600806452,29.254534815681684,520.54332412244992,14,11,0.026365348,0.020715631
S01012024,890,583,0.03,27,0.03,18,55,24.3638728,0,62.58781306,0.155932203,0,56.68724606,0.90717000000000003,6.3793103448000004,53.70961113,0.007352941,0.22069,5.951270161,6.108199885,4.499910714,3.242981928,7.382891705,6.333079096,15.30853687,16.78455357,14.97657258,0,9.078993563487419,102.01116363469009,52,4,0.059907834,0.004608295
S01012025,674,446,0.08,52,0.05,24,90,65.78474103,44.56175625,108.8310029,0.209726444,0.05,84.92924725,0.91813,6,100.33275280000001,0.01,0.134454,5.825641304,5.947452899,4.372021739,4.105070922,7.083648551,5.544027778,13.53566667,14.54067754,12.2837029,0,3.0263311878291397,44.901056199245403,41,4,0.059679767,0.005822416
S01012026,672,471,0.02,13,0.02,8,30,5.849632001,0,49.17562416,0.098529412,0,75.71133514,0.92549000000000003,6.0555555555999998,36.20221659,0,0.115385,3.092885802,5.518881173,3.152276235,2.922487923,4.961458333,6.318021978,16.14780864,11.63111111,14.29453704,0.004608295,10.087770626097132,150.11563431692161,21,1,0.032407407,0.00154321
S01012027,1069,584,0.07,70,0.08,47,95,78.04096835,58.83920746,221.3662674,0.23679245300000001,0.073170732,129.179727,0.93132999999999999,6.125,66.11569085,0.032258065,0.136842,4.217456012,4.293980938,4.160882209,3.082918288,7.238477517,6.313179012,14.95967742,15.79308651,19.93222874,0.31402439,128.11468695143358,1198.4535729787988,54,12,0.065613609,0.014580802
S01012028,884,550,0.02,14,0.02,10,40,40.09586052,0,56.07192904,0.152637486,0,60.89926711,0.92948999999999993,6.0476190475999996,30.18173092,0,0.117647,7.103554185,2.306526288,7.408369099,3.346266234,7.915541845,9.696064815,10.53599785,18.52092275,19.78885461,0.438961039,6.0526623756582794,68.46903139884931,25,1,0.026824034,0.001072961
S01012029,1925,1119,0.07,127,0.06,67,95,88.22209037,31.68341254,185.6328047,0.302545885,0.103896104,100.2268259,0.83180000000000009,5.2391304347999998,85.87389647,0.057591623,0.098131,4.224245514,3.372693719,3.509800163,3.109963415,4.915471044,5.072180851,13.81843597,12.49862153,21.00432402,0.240883978,67.58806319485079,351.10682179143265,67,13,0.069286453,0.01344364
S01012030,1956,1265,0.01,28,0.01,18,30,11.16355007,8.716332202,60.4931546,0.119328776,0.038961039,90.19509346,0.91447000000000001,5.9661016948999999,66.63505626,0.013986014,0.097436,8.006618541,4.508795593,4.285326748,3.279407552,5.725224164,3.629827586,17.53292933,18.53927432,21.78612842,0.160751566,33.289643066120533,170.19244921329516,40,10,0.062402496,0.015600624
S01012031,569,332,0.02,10,0.03,10,35,18.32420231,32.76338862,43.93603198,0.14954955,0.157894737,62.87797651,*,6.6,29.01180209,0,0.136986,4.383417722,4.541754069,4.358173599,3.071516854,5.34863472,4.287131148,10.55963834,12.9999774,10.19463834,0.012295082,5.0438853130485661,88.644733093999406,9,3,0.016274864,0.005424955
S01012032,360,212,0.03,12,0.01,2,35,28.78979011,0,63.01772207,0.119777159,0,65.45663061,*,*,35.47280078,0,0.170732,8.278449008,7.692584986,6.093562323,6.852830189,8.986041076,9.903829787,24.31827904,19.4592847,27.62776912,0.606451613,7.0614394382679926,196.15109550744424,15,5,0.043227666,0.014409222
S01012033,796,477,0.1,78,0.08,37,105,79.21103805,123.5944793,105.6498026,0.210858586,0.083333333,98.43773242,0.92169000000000001,5.9375,81.15470274,0.014705882,0.140845,5.255584375,5.41250625,3.366821875,0.972085714,5.377059375,5.86037037,14.12933438,7.1728125,13.31650938,0,10.087770626097132,126.73078676001423,53,5,0.06625,0.00625
S01012034,781,499,0.12,92,0.09,43,95,70.90260129,18.56370441,85.84853336,0.151219512,0,94.38449435,0.83597999999999995,6,95.68035153,0.028301887,0.172414,5.059484848,5.215927273,3.132563636,1.811871345,5.983160606,5.841371681,14.01261818,6.841684848,13.21203636,0,11.096547688706845,142.08127642390329,94,14,0.113939394,0.016969697
S01012035,866,528,0.07,64,0.06,34,70,64.6625161,0,82.06431948,0.18327606,0.035714286,93.65345308,0.85443000000000002,6.1578947368000003,58.100729220000005,0.018691589,0.2,3.541950163,3.697973998,1.642082882,2.854598214,4.972440412,5.140044643,12.37786836,5.066061755,11.5066143,0,12.105324751316559,139.78435047709652,79,17,0.085963003,0.018498368
S01012036,794,485,0.02,19,0.03,17,50,95.40088753,66.47373681,94.30735817,0.164588529,0.076923077,88.64255005,0.85821000000000003,6.4375,44.6645145,0.010869565,0.154545,3.471589835,3.629140071,1.381681442,3.774019608,4.902449764,5.112094017,12.59721631,4.504482861,11.72596927,0,4.0351082504388529,50.82000315414173,48,5,0.056737589,0.005910165
S01012037,1136,699,0.19,211,0.12,86,140,90.08973778,55.15220485,105.7045978,0.201058201,0.049180328,103.7841001,0.79096,5.1219512194999997,146.1684396,0.041176471,0.059113,4.448227912,4.55185994,2.99623243,2.533730964,5.493360944,3.382941176,9.118451305,9.583468876,7.917620482,0.00967118,21.184318314803978,186.48167530637306,148,17,0.149646107,0.01718908
S01012038,868,528,0.37,321,0.26,135,220,308.7306371,334.0108083,222.3823412,0.304245283,0.195652174,173.2001477,0.66276000000000002,5.3823529411999997,202.7104573,0.042328042,0.053191,4.253379828,3.967103004,2.858543455,2.473622829,4.809189914,2.846604167,10.82177039,10.43643509,10.46235515,0,43.377413692217672,499.73978908084871,204,2,0.21888412,0.002145923
S01012039,984,586,0.18,175,0.14,80,145,117.1468587,32.55665693,87.08363235,0.257315843,0.027777778,132.727456,0.77256000000000002,5.1714285713999999,174.6601969,0.062937063,0.025773,4.552889644,3.736529812,2.615214435,3.113833922,4.526623954,3.957889447,10.38321391,6.101650105,11.6113023,0,10.087770626097132,102.51799416765378,130,15,0.135983264,0.015690377
S01012040,693,469,0.06,41,0.05,23,80,49.11372945,21.58628607,70.14852457,0.18813314,0.111111111,84.74910361,0.82940999999999998,5.2916666667000003,91.4936922,0.045045045,0.096774,4.305689655,3.923516523,2.982104885,2.398432836,4.773200431,2.435175439,11.22396552,10.91970187,10.96998563,0.003891051,11.096547688706845,160.12334327138305,27,11,0.039073806,0.015918958
S01012041,869,540,0.13,109,0.1,55,115,71.82094259,196.4793384,90.92098269,0.197687861,0.076923077,107.5971765,0.73750000000000004,5.2571428570999998,115.83859490000002,0.020134228,0.06135,4.977108862,5.05440919,3.524857768,2.863516484,5.960845186,3.599640884,15.6121581,15.27085613,15.21025438,0,12.105324751316559,139.30178079765889,102,8,0.111597374,0.008752735
S01012042,966,598,0.13,127,0.09,51,125,137.4944984,58.21707629,95.16857218,0.272,0.090909091,112.7828301,0.79486999999999997,5.6571428571000002,141.5723155,0.088050314,0.077295,5.805463468,5.881384951,4.352508179,3.072740741,6.788710469,4.211675393,16.0836614,16.1428108,15.52834515,0,19.166764189584551,198.41370796671379,140,4,0.152671756,0.00436205
S01012043,877,557,0.29,256,0.19,106,185,137.2478798,72.43646189,144.1827202,0.220489978,0.088888889,131.9011457,0.70212999999999992,4.7272727272999999,196.6510418,0.047904192,0.04,3.298893089,3.13150108,1.84700594,2.515677656,4.13137419,3.73855,7.899978402,5.649946004,6.597100432,0.033942559,23.201872440023404,264.55954891702856,136,1,0.146868251,0.001079914
S01012044,906,542,0.28,253,0.22,120,200,252.527824,262.5349129,116.1377958,0.310307018,0.047619048,144.45110210000001,0.78749999999999998,5.0869565217000003,185.8403921,0.099009901,0.032258,3.724607623,2.093517377,2.277163677,1.837388535,3.0101037,4.52858209,5.897813901,6.031645179,5.010196188,0,22.193095377413691,244.95690262046017,125,12,0.140134529,0.013452915
S01012045,1037,744,0.22,225,0.2,147,165,152.4915029,60.65903557,106.5409588,0.255523535,0.109375,121.3367889,0.68570999999999993,5.1818181817999998,141.5532575,0.086021505,0.074866,2.679553321,1.020961179,2.516873246,2.63085443,1.918086997,5.014043478,2.724284378,5.988180543,3.538264733,0,55.482738443534231,535.03122896368586,116,28,0.109433962,0.026415094
S01012046,679,445,0.27,180,0.21,94,200,236.2827784,113.4199819,106.126463,0.283185841,0.03125,158.6574666,0.73599999999999999,5.1764705881999999,164.1395145,0.036144578,0.031496,3.846851312,1.201909621,2.613130466,1.367755906,2.215681487,4.419831461,3.506366618,6.327940962,3.953483965,0,18.157987126974838,267.42249082437172,109,1,0.158892128,0.001457726
S01012047,800,477,0.27,219,0.25,118,195,187.4735259,491.045086,186.3477441,0.289185905,0.035714286,157.6909413,0.79137000000000002,5.2941176471000002,160.5498866,0.037037037,0.123457,3.277331009,1.237626073,1.404541309,2.456368421,1.400965665,4.987661692,4.035820815,4.143690987,3.566405579,0,61.535400819192503,769.19251023990626,184,21,0.197424893,0.022532189
S01012048,761,442,0.26,201,0.23,99,190,421.7339755,190.9842286,191.9635876,0.328042328,0.066666667,184.0396308,0.66859999999999997,5.3,150.5588351,0.051020408,0.035714,3.012552016,1.639840702,1.203904421,2.732579618,1.222116385,5.813606965,4.671163849,3.80283485,3.679018205,0,44.386190754827382,583.26137654175272,134,2,0.181081081,0.002702703
S01012049,662,413,0.15,99,0.12,50,110,115.7366184,165.7416727,74.60497429,0.222734255,0.142857143,101.9682337,0.83200000000000007,5.3888888889000004,99.34622066,0.090909091,0.074468,2.371412879,2.480590909,1.648159091,2.058759398,1.864416667,5.388131868,5.470674242,4.574083333,4.530674242,0,11.096547688706845,167.62156629466534,68,35,0.103030303,0.053030303
S01012050,918,659,0.08,69,0.07,44,110,93.25790107,59.47626528,94.8696801,0.188803513,0.037037037,107.2551813,0.86742000000000008,5.7333333333000001,88.66809119,0.007575758,0.097297,3.351938175,3.661248773,2.663851816,3.146633166,2.963697252,6.273342857,10.15012267,9.525861138,9.359165849,0,5.0438853130485661,54.944284455866736,69,8,0.067713445,0.007850834
S01012051,456,273,0.15,70,0.11,29,135,140.3021604,0,106.4233483,0.232758621,0.1,131.720677,0.85,6,57.4531334,0,0.15493,1.074265594,3.936438632,1.454657948,3.296538462,3.302384306,5.908970588,8.167474849,4.220643863,6.103762575,0.025089606,7.0614394382679926,154.85612803219283,49,0,0.098591549,0
S01012052,796,491,0.14,109,0.14,67,115,108.8025245,134.7849503,99.93374678,0.23164557,0,90.44133558,0.79103999999999997,4.9000000000000004,112.4688723,0.02739726,0.220588,2.093305427,2.722488453,2.067277714,2.540752688,2.798796189,4.506826923,6.541206697,4.1923903,5.979133949,0,15.131655939145698,190.09618014002135,127,12,0.14665127,0.013856813
S01012053,658,391,0.13,83,0.12,47,115,85.12462536,65.81678063,77.55105576,0.215686275,0.068965517,114.61707,0.78461999999999998,5.1739130434999998,158.300813,0.068181818,0.084112,3.468228128,3.57843577,1.445708749,1.870061162,4.239795127,5.125560345,9.450736434,4.073460687,9.477187154,0,12.105324751316559,183.9715007798869,158,19,0.174972315,0.021040975
S01012054,673,456,0.25,168,0.19,87,170,341.6271505,90.84604221,174.458688,0.200274348,0.098039216,141.7571742,0.77725,4.5,172.7464771,0,0.060345,4.600651387,3.833483112,0.988287093,2.90059867,4.621043426,4.99521645,10.20791918,2.653612786,9.891664656,0,28.24575775307197,419.69922367120313,152,12,0.183353438,0.014475271
S01012055,786,496,0.18,145,0.16,81,165,220.2984926,80.33243023,106.9049157,0.285534591,0.060606061,120.2308271,0.78173000000000004,5.3809523810000002,148.7855931,0.065420561,0.033613,3.591892816,2.935866591,1.209868871,2.603005464,3.721704675,4.505789474,8.308851197,3.405376283,9.388976625,0,23.201872440023404,295.18921679419088,124,8,0.141391106,0.009122007
S01012056,788,483,0.07,55,0.06,31,95,66.17611266,111.8316091,135.55057,0.211372064,0.090909091,127.3610119,0.90476000000000001,5.9375,63.37503055,0.031746032,0.080537,3.568929936,2.349130573,2.786847134,2.42,2.887324841,4.231953125,7.041235669,8.914550955,7.83533121,0.016713092,8.0702165008777058,102.41391498575769,54,6,0.069587629,0.007731959
S01012057,744,462,0.03,20,0.03,15,65,54.51229798,0,136.5411454,0.202365309,0,99.99315898,0.92957999999999996,5.8888888889000004,51.82195632,0,0.121739,2.959249677,4.354304657,3.363059508,4.36056391,4.253547865,6.105197368,17.37353169,14.66073739,15.87501294,0.00308642,*,*,34,6,0.045760431,0.00807537
S01012058,676,429,0.05,33,0.04,19,65,70.43488419,24.11987759,74.77423314,0.153846154,0.095238095,91.82972138,0.87805000000000011,5.9,62.606894489999995,0.043956044,0.067797,1.717977335,3.41762706,2.120103022,3.1990625,2.987785027,5.183271605,9.847898352,6.780552885,7.809787088,0.003030303,7.0614394382679926,104.45916328798805,49,2,0.067307692,0.002747253
S01012059,833,523,0.15,127,0.14,72,165,117.1448928,155.3822497,103.2247263,0.268176401,0.02631579,137.7330505,0.78680000000000005,5.04,150.7249515,0.037383178,0.06993,2.104574713,4.63458046,2.506298851,3.291787709,3.996140805,6.45580292,11.94508046,8.716402299,10.10184195,0,11.096547688706845,133.21185700728506,159,8,0.182758621,0.009195402
S01012060,770,463,0.19,144,0.16,76,160,157.8528817,40.77464969,113.6719585,0.268789809,0.083333333,129.4820434,0.79212999999999989,5.4545454544999998,136.9435841,0,0.073394,1.390315029,4.348121387,1.780748555,2.933958333,3.71016474,6.206191489,10.27006647,5.909063584,8.233872832,0,19.166764189584551,248.91901544915004,93,9,0.108518086,0.01050175
