lsoa_code,Education_decile,Children_and_young_people_decile,Adult_skills_decile,Housing_and_Access_decile,Geographical_barriers_decile,Wider_barriers_decile,Environment_decile,Indoors_decile,Outdoors_decile,Education_rank,Children_and_young_people_rank,Adult_skills_rank,Housing_and_Access_rank,Geographical_barriers_rank,Wider_barriers_rank,Environment_rank,Indoors_rank,Outdoors_rank
E01031386,3,3,4,1,1,4,2,2,5,8318,6766,10303,2162,2558,10914,4965,3768,14179
E01031387,6,4,7,7,8,4,9,7,9,16606,12180,21462,21303,23401,10841,27108,22757,26516
E01031388,6,5,7,4,3,5,8,7,7,19054,15563,21955,10112,6668,15727,24456,22157,20169
E01031389,8,7,8,4,2,7,9,10,5,24661,22533,25037,10547,5449,19873,28128,32019,15180
E01031390,5,4,6,4,5,4,5,3,7,14857,11312,18656,13034,13229,10393,14082,9414,22141
E01031391,9,8,9,6,4,5,5,4,8,26529,23794,27476,16937,12492,14948,15652,10207,25039
E01031392,8,8,8,1,1,3,2,1,5,25299,24533,24225,109,654,9772,4118,3266,13347
E01031393,6,5,8,6,4,6,7,5,9,19634,15391,23528,17874,11305,17665,20646,14873,26860
E01031394,3,2,6,4,5,3,7,6,8,9737,5655,16675,10838,14472,7809,21698,16592,25129
E01031395,7,8,7,7,6,5,8,6,8,22802,23335,20778,21867,17926,14771,23453,18260,26092
E01031396,6,6,6,4,3,4,4,3,8,19146,19233,17962,9923,8734,11878,10998,6605,23697
E01031397,6,5,8,3,2,5,3,3,4,18577,13444,24214,7446,5062,15372,9504,7986,11705
E01031398,5,5,5,4,4,4,8,8,7,14893,13663,15532,10971,10014,11488,25136,23070,20320
E01031399,5,5,6,5,4,5,10,10,9,15397,13303,17027,15027,10243,15721,31742,31095,26858
E01031400,3,2,4,3,6,2,2,1,7,7495,4408,12747,9486,17688,5528,4345,2566,22550
E01031401,4,4,4,5,5,4,6,5,7,10552,10560,10508,14745,13826,11411,17570,13575,19969
E01031402,5,5,4,3,2,5,9,8,7,13922,14503,12902,7361,5425,14209,26589,24595,21337
E01031403,2,2,3,4,6,3,5,4,8,5525,3796,8103,12706,18447,7193,15438,10392,23307
E01031404,1,1,2,3,7,2,7,5,8,691,76,4007,7800,20059,3983,20955,16109,23977
E01031405,2,1,4,7,8,4,7,6,7,5670,2869,11000,21641,23230,11186,21972,18883,20202
E01031406,3,2,4,5,4,4,6,5,7,7051,4118,12073,13605,12649,11408,18585,14597,20358
E01031407,5,4,6,2,2,5,10,10,8,14379,11603,17157,5897,4423,14170,30669,30006,24422
E01031408,4,3,5,2,1,4,8,8,7,11047,7577,15866,3341,3083,12578,26272,23840,21854
E01031409,1,1,2,3,4,3,4,3,7,3187,2320,4647,9115,10818,8852,11758,7468,22127
E01031410,4,3,5,2,2,4,5,4,7,11352,9647,13211,4329,4098,11768,15143,10265,22731
E01031411,8,7,8,4,4,3,10,9,9,24691,22467,25159,10190,10862,9808,31049,29524,26712
E01031412,9,8,9,4,2,8,10,9,9,27360,25106,27770,12283,5451,23202,30137,26897,28249
E01031413,7,6,7,6,5,5,8,7,9,20022,18189,20685,18737,15930,13366,25536,20471,27074
E01031414,3,2,5,6,5,4,7,6,8,9685,6434,14561,16769,15066,12231,22781,18512,23397
E01031415,3,2,4,6,7,3,10,9,8,7278,4074,12938,17244,22356,8470,30449,28673,25966
E01031416,8,8,6,5,3,7,10,10,9,23466,26054,19630,16145,8728,20026,31638,31046,26479
E01031417,5,3,6,3,3,4,9,9,8,13679,9464,18951,8061,7018,12086,29170,26319,25898
E01031418,6,6,6,6,5,5,10,10,8,19101,17610,19508,18923,15373,14012,30661,30310,23899
E01031419,6,7,6,6,6,4,6,5,6,19688,20309,17922,18598,18357,11458,18264,14562,19454
E01031420,6,6,6,5,4,5,10,9,9,18456,17019,18921,15098,11310,14330,31059,29295,27176
E01031421,5,5,6,4,3,5,9,8,8,15858,13246,18126,11151,8079,14417,28416,25083,25769
E01031422,6,5,7,5,3,6,9,8,9,17129,13704,20288,13493,8228,17277,29040,24519,29309
E01031423,5,4,5,5,5,4,8,7,7,14066,11844,16080,15171,14504,11221,25382,22410,22179
E01031424,7,6,8,9,8,7,10,10,9,21731,18989,23262,29064,23279,19989,31603,30775,26727
E01031425,8,7,8,8,6,6,8,6,8,23274,21064,23892,23738,17645,17044,24112,19017,26190
E01031426,6,6,6,1,1,3,1,1,3,17127,16812,16548,2130,2869,9719,1551,1604,9430
E01031427,1,1,2,4,8,2,4,3,6,2293,1908,3291,10543,23649,4524,12558,9450,16488
E01031428,4,3,4,5,8,2,3,2,6,9908,9837,10044,14078,24171,6094,8577,5873,17148
E01031429,1,1,1,3,5,2,8,7,8,390,33,2417,7101,14511,5119,25800,21137,26187
E01031430,2,2,2,5,6,3,3,2,5,3893,3545,4523,15262,19237,8476,9107,6551,15731
E01031431,3,2,4,1,3,2,8,7,8,8647,5745,12952,3105,9421,3962,25318,21892,23054
E01031432,1,1,2,3,8,1,5,3,7,2486,1066,6048,7291,23172,3172,13818,9515,20598
E01031433,4,4,4,1,2,2,9,8,8,11329,12148,10469,2790,5335,6543,28226,25344,24596
E01031434,3,3,4,2,4,2,4,3,6,8936,6829,11724,5644,11031,5537,11366,7903,18228
E01031435,5,4,5,4,5,2,5,4,8,13233,11036,15325,10146,16400,6408,15814,10606,24010
E01031436,1,1,2,4,10,2,3,2,6,2115,989,5102,10206,30315,3337,8682,5804,17974
E01031437,3,2,4,4,8,2,2,1,8,7242,4852,10859,11688,26189,4538,3572,2065,23197
E01031438,5,5,5,5,6,3,9,8,9,16376,16024,15971,14559,19411,7956,29183,25482,27663
E01031439,6,4,7,7,6,5,10,9,9,16481,12819,20157,22740,19679,14244,30747,28346,27703
E01031440,6,6,5,2,2,4,7,5,9,17294,18988,14925,6346,5715,11829,21049,15152,27420
E01031441,2,1,2,5,9,2,6,5,7,4142,3174,5631,14502,27519,5496,18485,14273,20937
E01031442,3,2,4,4,7,2,5,4,6,6806,4756,9863,12306,20629,6184,16302,12452,19039
E01031443,2,2,2,5,8,3,5,4,7,4936,5195,4774,16006,23437,7340,16036,11431,21527
E01031444,3,3,3,3,6,2,4,3,7,7510,8367,6835,8611,18855,4688,12701,8555,20577
E01031445,3,5,2,4,5,3,9,8,7,8413,13393,5293,12577,13569,9754,27435,25682,21723
E01031446,6,5,7,6,4,5,10,9,8,16913,13468,20115,17689,12719,15507,30098,29054,24065
E01031447,4,3,4,5,4,5,10,10,8,10009,8644,11611,14725,11083,14208,30917,29604,26063
E01031448,4,3,4,5,4,5,7,6,9,10141,8242,12510,14540,10836,14318,22741,16762,28355
E01031449,3,2,5,6,7,3,7,5,9,9056,5935,13759,18263,21582,9484,20376,14276,27981
E01031450,1,1,2,4,7,2,8,7,8,932,237,4108,10075,20135,5129,23928,19874,23422
E01031451,1,1,3,4,7,2,7,6,8,2775,1070,7122,10365,21640,4894,22642,18471,23092
E01031452,5,5,5,5,7,3,6,5,7,14641,15339,13402,15020,20755,7703,18563,13751,22799
E01031453,2,3,2,4,7,2,7,6,8,5940,6620,5396,11667,21632,5551,21364,16923,23068
E01031454,3,3,3,3,6,2,2,1,7,7944,7117,8954,6948,18132,3951,4665,2739,22682
E01031455,2,1,4,5,6,3,5,4,6,6088,2999,12102,14501,19012,8088,15719,12451,17136
E01031456,4,4,3,3,8,2,1,1,8,10294,11263,9395,8340,24709,3394,2339,1282,25005
E01031457,7,6,7,8,9,4,7,7,5,20830,18709,21661,25151,26925,12393,21291,20459,15619
E01031458,8,8,8,6,4,7,10,10,9,26228,25466,25075,18652,10292,20479,31947,30774,28456
E01031459,2,1,3,6,9,3,7,6,7,4320,1900,9622,19210,27837,7800,21277,18166,19795
E01031460,7,7,6,3,3,4,9,8,9,20032,20474,18387,7926,7339,11368,28210,24247,26836
E01031461,6,6,6,5,3,7,9,8,8,17714,17968,16540,15135,7861,20517,27983,24157,26270
E01031462,5,5,5,6,6,4,6,4,6,15431,14769,15411,17440,18486,10441,16599,12619,19533
E01031463,6,6,6,8,7,5,9,9,7,19166,18573,18627,24965,20945,15759,28650,27748,21719
E01031464,4,2,5,7,7,4,7,5,7,9877,6199,15687,21393,21405,11945,20070,15894,21698
E01031465,7,6,8,1,1,5,2,1,6,22507,18932,24897,599,661,15508,3714,2630,16426
E01031466,8,8,8,6,4,6,8,7,9,25368,24409,24462,17375,10823,17759,25538,20047,28228
E01031467,3,3,4,3,3,3,8,7,7,8715,7548,10099,7097,7754,9698,25202,22338,21802
E01031468,4,4,4,3,3,3,8,7,7,11543,10596,12437,6819,7984,9082,25140,22368,21626
E01031469,3,3,3,7,8,4,6,5,7,8976,9235,8786,22644,26101,10617,18856,14799,20789
E01031470,6,6,5,1,1,4,6,6,6,16590,17558,14892,806,1220,11365,19009,16574,17068
E01031471,5,4,6,5,4,6,9,8,9,14328,11080,17850,15714,10276,16520,28922,25697,26299
E01031472,5,4,6,4,5,3,4,3,6,15703,12545,18785,13069,14880,9247,10110,6794,18500
E01031473,2,1,3,6,9,3,9,8,8,3529,1653,7471,17810,29305,6678,28585,26272,24025
E01031474,8,7,8,7,5,6,6,4,6,24518,21896,25482,21188,13570,18599,16594,12967,18492
E01031475,9,9,8,4,2,9,6,5,7,26881,26510,25351,11564,4027,28915,18607,14776,19935
E01031476,10,9,10,4,2,9,5,4,6,30706,28634,31138,10102,3528,28525,15109,11435,18281
E01031477,6,4,8,2,1,7,1,1,3,18378,13072,24404,5348,2655,20724,1482,1584,9024
E01031478,8,7,9,1,1,8,1,1,8,24748,20358,27913,1829,869,23007,1383,766,24030
E01031479,8,7,9,1,1,7,1,1,6,24620,20602,27298,542,285,22892,2368,1581,18397
E01031480,4,2,6,3,3,4,6,9,2,10263,5523,18772,8906,7507,12443,18032,27830,4970
E01031481,7,5,8,7,7,5,4,5,2,21025,15952,25854,22862,20736,13640,11363,14589,5309
E01031482,2,1,6,6,6,4,4,4,3,4139,749,18086,18001,16582,12162,10646,10546,8775
E01031483,2,1,4,3,3,3,7,8,3,5953,3017,11536,7500,8570,9278,20727,25479,9195
E01031484,7,5,8,7,7,4,2,2,3,20729,15729,25486,20514,19738,12154,4492,4761,7669
E01031485,10,10,10,9,5,9,9,10,6,32370,32055,31718,26897,14388,26592,29026,31167,18086
E01031486,8,6,10,4,4,4,7,7,5,24061,17401,30848,12421,11263,11612,20460,20363,13957
E01031487,10,9,9,5,3,7,9,10,5,29803,28344,29377,15865,8605,19882,27094,30386,14799
E01031488,5,4,7,3,3,4,8,6,8,16414,11314,22641,8148,8549,10045,23681,18646,25750
E01031489,8,7,8,9,6,7,4,5,2,23121,20642,24082,26401,17276,21312,12244,14714,6350
E01031490,8,6,9,6,6,4,5,4,5,24789,19555,29164,19384,17338,12806,14419,11631,15549
E01031491,8,7,9,8,7,5,6,6,3,25810,22093,27939,23696,21198,14119,16851,18596,9364
E01031492,2,1,3,8,9,4,7,7,5,4984,3133,7946,23526,27924,10537,22232,22878,14224
E01031493,9,9,8,4,3,6,7,7,4,27231,28046,24636,12025,7067,17719,19753,21433,11327
E01031494,4,4,3,7,7,4,6,6,5,10289,12343,8558,21693,22353,11667,18443,16789,15027
E01031495,9,8,9,9,9,5,5,5,4,27195,23563,29235,27475,26855,14969,14423,13410,11714
E01031496,9,8,9,3,1,9,7,7,5,27781,25926,27713,8004,2820,28046,21379,22403,13165
E01031497,9,8,8,5,3,6,5,4,5,26440,25395,25571,15945,8864,19444,13647,10677,15844
E01031498,8,7,8,1,1,6,1,1,5,24112,22979,23518,363,345,18525,290,298,13855
E01031499,4,3,5,2,1,6,7,7,6,11440,8565,15112,5324,3249,17244,22547,20328,18838
E01031500,5,5,6,2,1,7,5,4,7,16059,13547,18142,6432,3011,21747,14334,10143,20047
E01031501,5,5,5,9,8,5,3,2,7,15563,14402,16066,26550,24219,15367,7919,4787,21419
E01031502,10,10,10,6,2,9,8,7,8,32005,31536,31280,16795,6302,28769,24588,19944,25290
E01031503,9,10,9,2,1,8,5,3,7,29558,30048,27183,4279,1657,25815,13976,9595,20895
E01031504,7,7,7,10,7,7,7,6,6,21684,20096,21908,29679,21685,22846,20233,16900,19641
E01031505,9,7,10,2,1,8,8,8,5,26479,21738,29949,4348,1795,24501,24219,25227,15093
E01031506,8,7,8,1,1,8,2,2,3,23640,21439,24176,2424,1038,24502,4607,5052,7098
E01031507,9,9,9,1,1,8,1,1,4,29514,28403,28667,498,214,24683,159,274,10615
E01031508,9,8,9,1,1,8,1,1,4,27964,26004,27986,2163,919,24711,1082,1112,10198
E01031509,6,5,7,1,1,6,2,2,5,19316,15498,22608,3059,1835,18462,5745,4230,14745
E01031511,8,9,7,9,6,7,8,8,7,24489,27976,19879,26830,18067,21115,25833,22996,22229
E01031512,2,1,3,2,2,4,10,10,7,5306,3129,8963,6199,5069,13000,29954,29748,22424
E01031513,8,7,8,1,1,7,4,5,3,23412,21463,23743,2422,1234,21562,11612,13203,6923
E01031514,7,5,8,1,1,7,1,1,4,19876,14464,25588,2394,1202,21786,781,709,12656
E01031515,2,2,3,4,3,5,5,4,6,5784,3972,8459,12782,8671,15498,13756,10056,18240
E01031516,8,8,8,2,1,8,1,1,5,24846,24812,23073,4244,1838,23572,1283,992,15036
E01031517,9,10,8,4,2,9,2,2,8,28348,29790,25123,11341,4307,26676,6513,3624,24779
E01031518,10,9,10,1,1,8,3,2,8,30340,28679,30246,2878,1165,25332,7860,4332,25450
E01031519,5,4,5,1,1,6,1,1,8,14144,11886,16207,889,704,17423,494,261,23025
E01031520,8,7,8,2,1,7,1,1,7,23622,20318,25467,3304,1742,20473,315,171,21435
E01031521,10,10,10,1,1,10,1,1,7,31369,31188,30110,3277,1059,29918,1968,1191,21136
E01031522,3,3,3,5,4,4,8,6,8,9126,8499,9849,14639,12707,12316,23049,18667,23757
E01031523,2,2,3,8,6,6,9,8,7,6475,4704,9087,24713,16621,19499,26276,24547,20622
E01031524,2,2,3,4,2,8,7,6,8,6260,4734,8391,11924,5188,23582,22081,17174,24753
E01031525,3,3,2,6,4,6,9,9,7,7732,9444,6374,18261,10458,19611,28231,27481,20916
E01031526,2,1,5,5,3,6,9,8,7,6245,2874,13239,15582,8631,19377,27595,25906,21807
E01031527,4,3,4,8,5,8,8,7,6,10173,7917,13086,24061,13330,23103,24495,22624,19436
E01031528,5,5,5,9,8,5,8,7,7,15057,13479,16036,26824,26157,14552,23471,20930,19932
E01031529,7,6,8,1,1,8,1,1,5,21191,17421,24047,1788,726,25592,2653,2010,14703
E01031530,5,4,5,6,4,6,4,4,4,13935,11455,16356,17722,11347,17403,13101,11869,11641
E01031531,8,8,8,7,3,9,8,9,4,26263,25439,25176,20786,8715,27855,23519,27403,11628
E01031532,6,4,8,3,2,8,5,4,7,16951,10540,25716,9363,4017,23570,15027,10365,21853
E01031533,4,3,6,8,6,6,5,4,5,12756,8767,17840,25004,18680,17730,15519,12990,15249
E01031534,6,5,9,5,3,7,7,7,5,19644,13620,26568,15064,8043,19958,21938,21221,15892
E01031535,5,3,8,7,4,7,6,6,5,14417,7940,24972,22094,12802,20960,17988,16478,14564
E01031536,8,8,8,1,1,8,2,1,6,25416,24383,24575,2180,886,25453,3897,2673,17443
E01031538,2,1,6,8,7,5,8,8,6,6119,1951,17751,24094,21326,14490,25811,25449,18083
E01031539,6,4,8,9,7,7,9,9,7,16585,10661,24409,28023,21388,19724,27527,26895,20030
E01031540,7,5,7,2,1,7,7,5,7,19795,16302,22554,4416,2003,22582,19863,15335,22524
E01031541,3,2,6,10,8,8,7,6,6,8917,4615,16981,31559,24366,26148,21098,18625,18317
E01031542,7,5,9,3,1,8,6,6,6,20066,13952,26995,7608,3037,25099,18975,16471,17183
E01031543,7,6,8,8,6,7,5,6,3,21582,17337,25097,25639,16725,20779,15894,19543,7127
E01031544,9,9,8,1,1,6,1,1,7,27472,27925,25160,94,107,19382,2079,1253,21424
E01031545,8,8,8,4,2,8,1,1,6,25493,24068,25041,11301,4928,23441,2428,1614,18440
E01031546,2,2,2,2,3,3,4,9,1,5121,4653,5732,4499,7234,6984,11037,27237,1146
E01031547,1,1,2,3,6,2,8,10,3,3061,1675,5792,8552,16613,5331,23109,32637,7695
E01031548,2,2,2,4,10,2,8,10,4,5350,5855,4980,12858,30087,4345,25817,31765,11546
E01031549,2,1,3,3,5,2,8,10,3,3526,1890,6654,7516,14509,5429,23857,30408,9824
E01031550,2,2,2,2,4,2,8,10,4,4569,3630,5897,6091,11418,5722,24860,32239,9930
E01031551,2,2,2,4,6,2,8,9,5,5140,4339,6199,10455,18247,5913,25301,28552,13471
E01031552,3,3,3,3,6,2,6,6,4,7419,8195,6808,6906,17284,4135,16726,17674,10158
E01031553,2,2,2,1,2,2,8,10,3,4648,5364,4139,1982,5821,4694,24003,31030,9587
E01031554,2,1,3,2,3,2,3,6,1,4873,2714,8705,3825,7841,5648,8116,16962,1627
E01031555,1,1,2,1,3,2,3,7,1,2846,2223,4005,2750,7329,4695,9365,21394,1325
E01031556,2,1,3,1,3,2,7,10,3,3699,2102,6703,3078,8523,4377,22614,32375,7347
E01031557,3,2,4,3,5,2,5,5,4,7914,4939,12652,7980,13171,6354,16072,15806,11362
E01031558,1,1,1,3,9,1,8,9,4,845,1035,1428,8210,27434,2972,24493,28824,11906
E01031559,1,1,2,2,3,2,7,7,5,3040,1525,6207,4052,7749,5974,20439,20560,13652
E01031560,5,6,4,7,7,4,9,10,5,15260,19210,11544,20970,21593,11482,26861,30879,13916
E01031561,6,6,6,8,8,4,8,10,4,18576,19012,17154,24185,23986,12950,24353,29950,10826
E01031562,3,3,3,4,8,2,8,10,4,7250,6717,7938,11234,25787,4418,24798,30732,10880
E01031563,6,6,6,9,9,6,7,8,3,19001,18905,17990,28762,26495,17063,19937,25127,8412
E01031564,4,3,4,5,5,4,6,9,2,9860,9638,10157,15110,15706,10318,19277,27441,6344
E01031565,3,4,3,5,9,2,8,7,6,9108,11066,7527,16065,27925,6137,24705,22954,19420
E01031566,4,5,4,5,6,4,6,9,2,12302,14253,10333,15981,16856,10283,18653,29014,5044
E01031567,4,4,5,7,8,4,6,7,3,12622,11676,13224,21692,25514,10193,17213,22416,6779
E01031568,3,2,5,3,4,3,7,7,5,9276,5654,15125,8236,11236,7717,21296,20452,15640
E01031569,1,1,2,3,4,3,9,10,6,2714,1895,4283,7910,10476,7961,29427,31423,18720
E01031570,3,3,4,5,5,4,7,10,3,8640,6884,10856,13225,13656,10219,21235,29953,7092
E01031571,2,2,3,5,8,2,8,9,4,5210,3504,7789,15990,26202,6526,24117,29086,11131
E01031572,3,4,3,5,8,2,7,8,4,9041,10412,7876,15403,26041,6259,21552,25333,10504
E01031573,3,4,3,4,9,2,6,9,2,9021,10289,7945,12385,27111,4665,18362,26861,5648
E01031574,4,4,4,3,5,2,8,9,4,10675,10511,10789,8325,13380,6524,23311,26317,12303
E01031575,2,2,2,2,4,2,9,8,8,5447,5411,5596,3938,10663,4206,28238,25878,23619
E01031576,3,3,3,5,10,2,8,9,4,7284,6730,7985,13474,31572,4355,23683,26593,12619
E01031577,4,4,4,4,8,2,5,6,2,10358,10657,10055,10866,23263,4765,13314,18692,4768
E01031578,8,8,8,5,3,6,9,10,4,25883,25421,24415,13432,8526,16628,26350,32745,11584
E01031579,5,4,7,3,4,3,8,9,4,16020,12332,19827,7559,10683,7487,24265,28545,11811
E01031580,8,7,8,3,2,5,9,10,6,23383,21142,24034,8191,5532,15430,29505,32699,17433
E01031581,8,8,8,5,2,8,8,10,4,26072,25114,25085,14843,6355,24622,25340,32636,10292
E01031582,6,5,7,2,2,4,9,10,6,19065,16239,21062,4395,3748,12937,29208,31913,17648
E01031583,2,2,3,1,4,1,6,5,9,6047,3810,9564,2741,10460,3210,19370,13686,26295
E01031584,4,4,4,4,5,3,4,6,2,10540,10170,10890,10131,15849,6630,12740,19582,3830
E01031585,3,2,5,3,6,2,6,5,7,8199,5059,13235,9057,18952,4925,19465,15327,21350
E01031586,5,5,5,1,2,3,6,9,2,15986,15226,16017,2216,3394,8579,19459,28186,6170
E01031587,7,8,7,2,1,7,5,10,1,22561,23642,20042,4188,2077,21060,13452,29685,1718
E01031588,7,6,7,3,3,4,6,8,2,20787,17712,22780,8305,7012,12448,16648,23178,5716
E01031589,7,7,6,5,6,4,6,8,2,20993,21742,18939,15782,16545,10312,17084,23559,5968
E01031590,8,9,7,3,2,6,6,10,2,26054,29067,21634,6929,4230,16970,19084,30299,4995
E01031591,4,3,5,5,9,2,5,5,3,10709,7520,15087,14152,29089,5034,14126,16367,7377
E01031592,9,8,9,3,2,6,8,10,3,26683,24911,26569,8202,4507,18749,24824,32521,9715
E01031593,9,9,8,4,3,5,5,6,2,26883,27383,24545,10587,7394,14878,13868,18811,5236
E01031594,3,3,4,5,6,3,8,10,3,9237,6790,12567,13828,18492,7897,23098,30068,9118
E01031595,3,2,4,5,10,2,7,10,3,7136,5148,9983,15906,30099,5602,22371,29702,8499
E01031596,3,3,3,4,8,2,6,8,2,7973,6869,9340,11382,25336,4567,17085,24320,5581
E01031597,6,7,5,4,4,4,6,10,2,18440,20990,15305,11035,10388,11136,19023,30662,4817
E01031598,4,4,4,2,5,2,4,5,3,12253,12547,11653,4503,13216,3737,12303,13997,7128
E01031599,5,4,5,3,6,2,6,5,5,14981,13115,16344,9124,16978,5572,17579,16338,13821
E01031600,4,3,5,5,8,2,4,8,1,11556,8065,16297,14456,24031,6320,12349,24174,2198
E01031601,5,7,4,6,7,3,6,9,2,15628,20923,11127,17586,22513,8637,16847,29225,3599
E01031603,5,4,6,4,5,3,6,10,2,14194,11775,16516,10585,15100,7282,19013,30671,4803
E01031604,2,1,3,7,10,3,6,6,5,4380,2920,6697,20838,30486,7974,18236,16960,14283
E01031605,2,2,3,5,7,3,6,7,2,5223,3908,7045,16254,21970,8010,16944,22722,6268
E01031606,2,2,3,6,6,4,7,9,3,6551,6009,7286,18489,18912,11025,22695,29435,9050
E01031607,4,4,4,6,8,3,7,8,4,10979,11667,10238,19166,25812,8406,20500,23902,10133
E01031608,4,4,5,3,6,2,3,3,4,12596,10214,15043,8679,19381,4592,9306,8100,10907
E01031609,3,3,3,1,3,2,8,9,4,7793,8934,6838,3225,7354,5298,23084,26459,11829
E01031610,3,2,5,2,4,2,5,7,2,9111,6288,13188,4242,10582,4512,13448,20911,3842
E01031611,7,7,7,1,1,6,1,1,3,22105,21722,20993,514,431,18555,321,473,9509
E01031612,8,8,7,5,3,8,10,9,9,23941,24952,21330,15629,6824,24407,29956,26654,27959
E01031613,7,7,8,2,1,6,4,3,10,22643,19730,24187,4829,2616,19363,12809,6997,30872
E01031614,5,3,6,3,3,4,8,6,10,13743,9689,18728,9662,9009,11222,23245,16556,30927
E01031615,9,10,8,8,7,5,9,7,9,28509,30484,24808,24122,19711,15715,26522,20946,29182
E01031616,5,4,6,7,6,5,2,2,9,14649,10573,19410,21382,18834,13585,6418,3415,26831
E01031617,8,7,8,3,2,6,7,6,6,24318,22294,24632,7683,4316,18354,20278,18469,16561
E01031618,8,7,7,1,1,8,4,2,8,23481,22414,22849,1197,543,23850,10393,6150,23940
E01031619,9,9,8,6,3,8,8,6,9,26518,27748,23538,17978,7888,25291,23156,17038,28879
E01031620,5,5,5,7,7,4,8,6,8,15964,15163,16048,22928,22344,12694,24246,19370,25701
E01031621,10,9,10,3,1,10,10,10,10,30097,28053,30314,9348,3040,30288,32509,31910,29708
E01031622,9,8,8,4,2,8,3,2,5,26701,26263,25253,11204,4588,24839,7138,5165,15191
E01031623,9,9,9,3,2,8,6,4,8,28756,27400,28143,8603,3547,24380,16831,11624,23901
E01031624,7,7,8,2,1,8,3,2,7,22750,20234,23832,4115,1812,23258,7927,4838,21047
E01031625,8,7,8,1,1,8,9,8,8,23986,21674,24629,3121,1211,26084,28605,25782,25008
E01031626,6,4,9,4,2,7,2,1,8,18207,11681,26755,11623,5490,21778,3768,2130,24316
E01031627,8,7,9,6,3,8,10,10,9,25367,22147,26953,18496,8141,25435,31912,31077,27702
E01031628,4,3,6,1,1,6,4,3,6,12090,7209,19681,1452,1133,16595,11669,8337,17541
E01031629,7,6,9,1,1,8,6,6,4,22292,17305,26722,2060,887,24510,17575,18293,10994
E01031630,5,3,7,9,9,6,10,9,9,14392,8883,22328,29470,26949,17993,30474,28116,27091
E01031631,3,1,5,4,4,4,10,9,9,6871,3222,14420,12941,11362,12018,29662,26792,26625
E01031632,8,8,8,2,1,7,1,1,5,25202,23635,24927,3815,1872,21369,104,99,13620
E01031633,6,4,8,2,1,7,4,2,9,16526,10298,25130,3345,1658,21469,10820,5913,28143
E01031634,8,8,8,8,5,6,1,1,6,25548,25591,23651,24253,16212,19284,1777,1170,18605
E01031635,7,5,8,10,10,7,3,2,9,20196,14571,26144,32172,32148,22309,9298,5110,26361
E01031636,6,5,8,6,7,3,7,5,10,19496,14767,24136,18323,21831,9413,22160,15767,29662
E01031637,5,4,5,5,4,5,10,10,9,13952,11631,16141,15351,11571,14267,31984,30824,28506
E01031638,8,6,9,4,3,7,10,9,8,23197,18800,26609,13096,6708,20382,29745,28690,23463
E01031639,10,10,9,5,3,7,9,8,9,30237,30817,27865,14453,7388,20687,29323,24957,29350
E01031640,10,10,10,4,2,9,10,10,8,31985,32313,30481,12572,4469,28660,31398,31346,24941
E01031641,10,10,9,9,7,6,6,4,9,30354,29824,29134,26470,20421,18141,19284,13046,28566
E01031642,7,7,7,5,3,6,4,3,8,22289,20914,22129,14287,8225,18402,11847,7136,24571
E01031643,4,3,6,5,5,4,10,9,9,11726,7729,17469,15170,15653,10388,30287,27396,27763
E01031644,9,9,8,9,6,8,10,10,9,26774,28804,23144,29034,18799,24695,31474,30221,27138
E01031645,10,10,10,8,5,7,9,10,5,31030,30685,29806,23684,13345,22384,28159,32719,14572
E01031646,10,10,9,8,6,7,10,10,7,30953,31455,28886,25517,17428,19755,30795,32653,21002
E01031647,8,8,7,5,4,4,10,10,7,23319,23308,21667,13212,12677,11004,30699,31493,22273
E01031648,9,9,8,4,3,5,9,9,7,27179,26961,25518,12587,8254,15994,27854,26920,20813
E01031649,9,9,9,10,8,8,9,8,8,28838,28400,27337,31277,25446,23949,27734,24286,25216
E01031650,10,10,9,3,1,9,10,10,7,31005,31241,29207,6781,2478,26966,30771,31480,22541
E01031651,8,8,8,4,2,6,10,10,9,24660,23004,24525,9896,6113,16772,32098,32244,26600
E01031652,3,2,4,1,1,4,10,9,8,7469,4937,11377,2584,3281,9868,29725,28889,23076
E01031653,9,8,9,4,3,4,8,7,8,28556,25729,29485,10250,9781,10964,23994,19712,23973
E01031654,10,10,9,3,2,7,9,8,8,30677,30714,28954,7445,3479,21768,27748,25118,23604
E01031655,9,8,9,3,2,5,4,3,7,28021,24912,29341,8878,6317,14659,12494,8453,20244
E01031656,8,8,7,3,3,3,8,7,7,24552,24760,22594,7054,8382,8930,24924,21416,22906
E01031657,7,8,7,1,1,4,1,1,5,22978,24892,19747,334,779,11518,2191,1605,15771
E01031658,6,5,8,1,1,5,2,2,4,18624,13865,23584,1746,1558,14481,5862,4739,12386
E01031659,7,6,9,3,2,7,2,1,7,22392,17395,26829,7986,3659,22146,3470,2051,22288
E01031660,10,10,10,1,1,8,1,1,7,31292,31026,30125,550,284,23129,2728,1726,19879
E01031661,9,10,8,1,1,7,2,1,9,27791,30285,23744,922,477,22380,4348,2296,27370
E01031662,7,6,7,9,7,6,9,8,10,21244,19052,22130,27469,22851,17613,29244,24292,30641
E01031663,3,2,4,5,4,4,8,6,10,8726,6279,12118,14051,12103,12357,24466,18033,30451
E01031664,9,10,8,2,1,8,2,2,5,29371,30899,26081,3386,1425,24391,5112,3735,15240
E01031665,6,6,7,4,3,6,1,1,7,19641,16460,22022,11395,6678,17695,3037,1769,22742
