msoa_code,Children_and_young_people_Proportion,Children_and_young_people_Extent,Adult_skills_Proportion,Adult_skills_Extent,Geographical_barriers_Proportion,Geographical_barriers_Extent,Wider_barriers_Proportion,Wider_barriers_Extent,Indoors_Proportion,Indoors_Extent,Outdoors_Proportion,Outdoors_Extent
E02000278,0,0,0.4,0.8420004349256445,0,0,1,1,0,0.08243569512827516,0.2,0.6914032485600058
E02000279,0,0,0,0.27258311470292973,0,0.12761344176276562,1,1,0,0.19171151753401774,0,0.3026322116398545
E02000280,0,0.13052338196553978,0,0.06983723389300099,0.2,0.20717686679828126,0.4,0.8529934172325483,0,0.3472061439162882,0,0.31589093509525756
E02000281,0,0.11599699851098003,0,0.25361145959128156,0,0,0.6,0.9713595221066701,0,0.07147676777151164,0,0.3814787023249815
E02000282,0,0.17146407380090048,0.4,0.8906760862625084,0,0,1,1,0,0,0,0.6685140743513247
E02000283,0,0.1266498222774185,0.2,0.7728488226261341,0,0,1,1,0,0.00871788910845053,0,0.5775662712517664
E02000284,0,0,0,0,0,0.1928588221464676,0.8,0.9486469347224886,0,0.06237896964110049,0,0.2780558425569035
E02000285,0,0,0,0,0,0,0,0.6896867301658628,0,0,0,0.32316102422545145
E02000286,0,0,0,0,0,0.42949750387223773,0.2,0.9283694639341935,0,0,0,0.09964363070885086
E02000287,0,0,0,0,0.25,0.47863625901488416,0.5,0.6663207764308731,0,0,0,0.20065942918520788
E02000288,0,0,0,0.5319080474373195,0,0,1,1,0,0.020102712449120187,0.6666666666666666,0.9580589203954087
E02000289,0,0,0,0,0,0,0,0.5033567889710634,0,0,0,0.1067654356445912
E02000290,0,0,0.25,0.7321413487258904,0,0,1,1,0,0.5359029172254866,0.25,0.5953055417651548
E02000291,0,0,0,0.04011355811851786,0,0,1,1,0,0.16163150363644185,0,0.5601449197400696
E02000292,0,0,0,0.09233497873795325,0,0,0.8333333333333334,0.9731887193623523,0,0.14451166741457783,0.16666666666666666,0.7534756501485137
E02000293,0,0,0,0,0,0.24889740784244316,0,0.5836151828669809,0,0,0,0.43566670421084813
E02000294,0,0.009922928709055864,0,0.5946557144305851,0,0,1,1,0,0.019750926771005865,0,0.7392150897474901
E02000295,0,0,0,0,0,0.15231542479354396,0.6,0.9161853280944874,0,0,0,0.10308213537867911
E02000296,0,0,0,0,0,0,1,1,0,0.02803311956288048,0,0.36259838597190386
E02000297,0,0,0,0,0,0.007854782069820274,0.16666666666666666,0.7739954228682634,0,0,0,0.6075256308505201
E02000298,0,0,0,0,0,0.00935286935286934,0.2,0.6915995115995116,0,0,0,0.42234239444765753
E02000299,0,0.06742671535280419,0,0.4829658569638564,0,0,1,1,0,0.2065750485337692,0.2,0.8731657999602049
E02000300,0,0.10892556024954267,0,0.3338282874626848,0,0,1,1,0,0.15303854564521793,0,0.7459184159878922
E02000301,0,0,0.16666666666666666,0.8160434043086293,0,0.04598192129596167,1,1,0,0.1250644463396888,0.16666666666666666,0.790413757546847
E02000302,0,0,0,0,0,0,1,1,0,0,0,0.6891081453490819
E02000303,0,0.08699399931849812,0.2,0.8844045810785055,0,0,1,1,0,0.028779014363517683,0.2,0.7708406729541949
E02000304,0,0,0,0,0,0,0.2,0.7564816266279996,0,0,0.2,0.48926206058705957
E02000305,0,0,0,0,0,0,0.8,0.9820899893197975,0,0.09872641455263731,0.2,0.7518397510249549
E02000306,0,0,0.6,0.9071477536097843,0,0,1,1,0,0.06322263691065579,0.8,0.9223746776492605
E02000307,0,0,0,0.2983633756228279,0,0,1,1,0,0.027807436251727147,0.6666666666666666,0.9104331532889502
E02000308,0,0.038865927775175044,0,0.038865927775175044,0,0,1,1,0,0.0897531751583568,0.4,0.8721304847290766
E02000309,0,0,0,0.6273107537361923,0,0,1,1,0,0.1791082322575987,0.8333333333333334,0.9503154104396795
E02000311,0,0,0,0.1120198546427003,0,0,1,1,0,0.03252480596823453,0.8333333333333334,0.9701225619594124
E02000312,0,0,0,0,0,0,1,1,0,0.08179717137490329,0.3333333333333333,0.8135759272218334
E02000313,0,0,0,0.16388120259788666,0,0,1,1,0,0,0,0.43456680382514434
E02000314,0,0,0,0,0,0.22675149124674573,1,1,0,0,0.14285714285714285,0.47363154533128643
E02000315,0,0,0,0.14671045783502157,0,0,1,1,0,0,0,0.48162113152142344
E02000316,0,0.0437094854628217,0,0.01660048014199769,0,0,1,1,0,0.12195340904908163,0.25,0.7883162720695591
E02000317,0,0,0,0.31641971941944663,0,0,1,1,0,0,0.2,0.7000199981819833
E02000318,0,0,0,0,0,0,1,1,0,0.10753709682196483,0,0.6627573082960636
E02000319,0,0,0,0.03588081774684644,0,0.013687907785993908,0.8333333333333334,0.9928223140495868,0,0,0,0.6432522836015658
E02000320,0,0,0,0.1357837997012181,0,0,0.25,0.828793309009423,0,0.16252549701218105,0,0.5318159618478511
E02000321,0,0.032529334185372995,0,0.1602809011679288,0,0,1,1,0,0.024687963126623063,0,0.6553454159811825
E02000323,0,0,0,0.12652653536616798,0,0,1,1,0,0,0.16666666666666666,0.751415792337728
E02000324,0,0,0,0,0,0,1,1,0,0,0.25,0.7926774910317502
E02000326,0,0,0,0,0,0,0.25,0.7896292012958559,0,0.0721850689231609,0.5,0.8554808099818264
E02000327,0,0.19752946080103065,0,0.149685498844303,0,0,1,1,0,0,0.25,0.7274267742791102
E02000328,0,0,0,0,0,0,0.5,0.9095762830700197,0,0,0.5,0.7683263999252127
E02000329,0,0,0,0,0,0,0,0.8299567411679883,0,0.12724726317446894,0,0.3784240359993038
E02000331,0,0,0,0.16095083996582277,0,0,0.75,0.9500726602393751,0,0,0.25,0.809920813794681
E02000332,0,0,0,0,0,0,0.2,0.564958231633951,0,0,0,0.6311805149712949
E02000333,0,0,0,0,0,0,0,0.7483291692692067,0,0,0.75,0.9080611624313751
E02000334,0,0,0,0.13142841991041782,0,0,0.75,0.9867617423655248,0,0,0,0.6952634842415292
E02000335,0,0,0,0,0,0,0,0.40980543113101897,0,0,0,0.5492581187010077
E02000337,0,0.01954012300154553,0.4,0.4632085575214996,0,0,0.8,0.9643503940795085,0,0.010302181064944545,0.8,0.945441631982967
E02000339,0,0,0,0,0.25,0.2365865308071963,0,0.6023123203646753,0,0.0860933977995458,0.5,0.8164053662256261
E02000340,0,0,0,0,0,0,0,0.5362902417846647,0,0,0,0.7177564787603526
E02000341,0,0.1072513473787359,0,0.626137858119085,0,0.13679085329688748,1,1,0,0,0.2,0.6355014956548647
E02000342,0,0.18555809425734923,0,0.4160115207002526,0,0,0.3333333333333333,0.8485526718048562,0,0,0,0.2932718145102897
E02000343,0,0,0,0.3512057277782009,0,0,0.25,0.6468382968999923,0,0,0,0.471147078985452
E02000344,0,0,0,0.12912522082345262,0,0,0,0.3714206706666879,0,0,0,0.3136703642990148
E02000345,0,0.24836786611062572,0.4,0.7737015181235267,0,0,1,1,0.2,0.21755924417997705,1,1
E02000346,0,0,0.25,0.5448792486583185,0,0,1,1,0,0.4342995794495182,1,1
E02000347,0,0.1525114641236787,0,0.15119293785654334,0,0,1,1,0,0.07576903895977519,1,1
E02000348,0,0.22349043199613042,0,0.7127171317149853,0,0,1,1,0,0,1,1
E02000350,0,0,0,0,0,0,1,1,0,0.02345448192419216,1,1
E02000351,0,0,0,0,0,0,1,1,0,0.021981172443303363,1,1
E02000352,0,0,0,0,0,0,1,1,0,0.023094472823279567,1,1
E02000353,0,0,0,0,0,0,1,1,0,0.00793245869776481,1,1
E02000354,0,0,0,0.08553095105659034,0,0,1,1,0,0,1,1
E02000355,0,0,0,0,0,0,1,1,0,0.32896604228912885,1,1
E02000356,0,0,0,0,0,0,1,1,0,0.12861548004391907,1,1
E02000357,0,0,0,0.2784073070344655,0,0,1,1,0,0,1,1
E02000358,0,0,0,0.006509659770900999,0,0,1,1,0,0,1,1
E02000359,0,0,0,0,0,0,1,1,0,0.09554718773850872,1,1
E02000360,0,0,0,0.040914369042153856,0,0,1,1,0,0,1,1
E02000361,0,0,0,0,0,0,1,1,0,0,1,1
E02000362,0,0,0,0,0,0,1,1,0,0,1,1
E02000363,0,0,0,0.37836774339281676,0,0,1,1,0,0,1,1
E02000364,0,0,0,0,0,0,1,1,0,0.06132793440675449,1,1
E02000365,0,0,0,0,0,0,1,1,0,0.10138607832954281,1,1
E02000366,0,0,0,0.08062326115015057,0,0,1,1,0,0,1,1
E02000367,0,0,0,0,0,0,1,1,0,0.11191215276111884,1,1
E02000368,0,0,0,0,0,0,1,1,0,0,1,1
E02000369,0,0,0,0,0,0,1,1,0.3333333333333333,0.46039715249156987,1,1
E02000370,0,0,0,0.08204438864939123,0,0,1,1,0,0,1,1
E02000371,0,0.015258820738280407,0,0,0,0,1,1,0.14285714285714285,0.4064823807652671,1,1
E02000372,0,0,0,0.14843033682595883,0,0,1,1,0,0.0977622784912319,0.8,0.9311219458748767
E02000373,0,0,0,0.3544307560586962,0,0,1,1,0,0,1,1
E02000374,0,0,0,0,0,0,0.75,0.9885041966426859,0,0.10691538874163824,1,1
E02000375,0,0,0,0,0,0,1,1,0,0.04103914802203073,1,1
E02000376,0,0,0,0,0,0,1,1,0,0,1,1
E02000377,0,0,0,0,0,0,0.8,0.9815933008422879,0,0.09889119414378265,1,1
E02000378,0,0,0,0,0,0,0.75,0.9774933315984646,0,0,1,1
E02000379,0,0,0,0,0,0,0.5,0.9028870886978949,0,0.1834659468951278,0.75,0.9509181202713547
E02000380,0,0,0,0,0,0,0.25,0.8285146560932775,0,0,1,1
E02000381,0,0,0,0,0,0,0.6,0.9142146089204912,0,0,1,1
E02000382,0,0,0,0,0,0,0.75,0.9570810997752032,0,0.022005970312258247,1,1
E02000383,0,0,0,0,0,0,0.6666666666666666,0.9827814569536424,0,0,1,1
E02000384,0,0,0,0,0,0,1,1,0,0,1,1
E02000385,0,0,0,0,0,0,0.5,0.8733842718276555,0,0,1,1
E02000386,0,0,0,0.03523849192661386,0,0,1,1,0,0,1,1
E02000387,0,0,0,0,0,0,1,1,0,0.05749273808700461,1,1
E02000388,0,0,0,0,0,0,0.6,0.9284881645868122,0,0,1,1
E02000389,0,0.1100372697807923,0,0,0,0,0.2,0.7675072078349645,0,0,0.8,0.9722937855996726
E02000390,0,0,0,0,0,0,0.5,0.9244051513520228,0,0,1,1
E02000391,0,0,0,0,0,0,0.2,0.8030975946293765,0,0.03769950778130098,1,1
E02000392,0,0,0,0,0,0,0.3333333333333333,0.8548357061840834,0,0.12260274359104575,1,1
E02000393,0,0,0,0,0,0,0,0.6184210526315789,0,0,1,1
E02000394,0,0,0,0,0,0,0.8,0.9769019402138442,0.2,0.2851223841269647,1,1
E02000395,0,0,0,0,0,0,0,0.6071608303627594,0,0.13639782973369677,1,1
E02000396,0,0,0,0,0,0,0.5,0.8385973907813776,0,0,0.75,0.9525506191496909
E02000397,0,0.05821762413257707,0,0,0,0,1,1,0,0.1802370163820146,1,1
E02000398,0,0,0.75,0.862518368276176,0,0,1,1,0,0,1,1
E02000400,0,0,0,0,0,0,0.75,0.9682970782955446,0,0.2137915058408527,1,1
E02000401,0,0,0.25,0.8038685492751655,0,0,1,1,0,0.18848674782398814,1,1
E02000402,0,0.04702517162471394,0.25,0.7599902824362872,0,0,1,1,0,0,1,1
E02000403,0,0.10415597742432015,0,0,0,0,1,1,0,0,1,1
E02000404,0,0.08508320676220034,0,0.10671762530542163,0,0,1,1,0,0,1,1
E02000405,0,0,0,0,0,0,0,0.6677061561846854,0,0,0.75,0.9871765944645006
E02000406,0,0.13390297606364082,0,0.049854037928830156,0,0,1,1,0,0.20966013211165566,1,1
E02000407,0,0.2042834299962057,0,0.340503550327931,0,0,1,1,0,0,1,1
E02000408,0,0,0,0.6836865793525623,0,0,1,1,0,0,1,1
E02000409,0,0.17858862959285002,0.5,0.47210360807679574,0,0,1,1,0,0,1,1
E02000410,0,0,0,0,0,0,0.25,0.881447208251914,0,0.2637625332350963,0.75,0.9869902617163725
E02000411,0,0.0977650271447612,0,0.22856755848856236,0,0,1,1,0,0.023324718528873134,1,1
E02000412,0,0.0533527676653242,0,0.1333380537575728,0,0,1,1,0,0,1,1
E02000413,0,0,0,0,0,0,0.5,0.7887111402578556,0,0.11627399955349667,0.75,0.9524386755595244
E02000414,0,0,0,0.024223939703627993,0,0,1,1,0,0,1,1
E02000415,0,0,0,0,0,0,1,1,0,0,1,1
E02000416,0,0.04442994849054306,0,0.08845228277475088,0,0,0.8,0.9907205240174672,0,0.11825307231603281,1,1
E02000417,0,0,0,0,0,0,0.25,0.8751880280029596,0,0.0900578922975599,0.25,0.9486588013367265
E02000418,0,0,0,0,0,0,0,0.6394828042207407,0,0,1,1
E02000419,0,0.20778236996276178,0,0,0,0,1,1,0,0,1,1
E02000420,0,0.37626657329906915,0,0.125969955011792,0,0,1,1,0,0.11747999973575204,1,1
E02000421,0,0.10308810931656251,0,0.19301518982052188,0,0,1,1,0,0,1,1
E02000422,0,0,0,0,0,0,1,1,0,0.062238817111328136,1,1
E02000423,0,0,0,0,0,0,1,1,0,0,1,1
E02000424,0,0,0,0,0,0,0.75,0.9757535868952576,0,0,1,1
E02000425,0,0.14723777288881365,0.5,0.8445869013369436,0,0,1,1,0,0,1,1
E02000426,0,0,0,0,0,0,0.5,0.9074344496095665,0,0,0.75,0.9889240006320114
E02000427,0,0,0,0,0,0,1,1,0,0,1,1
E02000428,0,0,0,0.244196143191988,0,0,1,1,0,0,1,1
E02000429,0,0,0,0,0,0,0.25,0.9020721680990466,0,0,1,1
E02000430,0,0,0,0,0,0,0.75,0.9892814371257485,0,0.3729971635676016,1,1
E02000431,0,0,0,0,0,0,1,1,0,0.2167983019889054,1,1
E02000432,0,0,0,0,0,0,1,1,0,0.02560189288298762,1,1
E02000433,0,0,0,0,0,0.2636375323879032,0.5,0.7499449488056857,0,0,0,0.32167962182796334
E02000434,0,0,0,0,0,0.10021979648895035,0.4,0.9248703143773096,0,0,0,0.25293137908061286
E02000435,0,0,0,0,0,0.36263894552677617,0.75,0.8915461923992686,0,0,0,0.13530564727239242
E02000436,0,0,0,0,0,0.4762482069954761,0,0.2552801684504763,0,0,0,0.08921622715068593
E02000437,0,0,0,0,0,0,0.2,0.9310913842826243,0,0,0,0.33717375630857965
E02000438,0,0.027699884958297366,0,0.10929125160143278,0,0.0595984652391037,0.6,0.786849949015609,0,0,0,0.23695028368238025
E02000439,0,0,0,0,0,0,1,1,0,0,0,0.5796114797248941
E02000440,0,0,0,0,0,0.034957285070844925,0.2,0.7683044827416362,0,0,0,0.5220489484082463
E02000441,0,0,0,0,0,0.3013104975884122,0.5,0.6983969367544111,0,0,0,0
E02000442,0,0,0,0.0876022563761544,0,0,1,1,0,0,0,0.46622400953915105
E02000443,0,0,0,0.07584793498709366,0,0,1,1,0,0,0,0.3733705757535984
E02000444,0,0,0,0,0,0,0.8,0.921533981511379,0,0,0,0.5526423420514476
E02000445,0,0,0,0,0,0,1,1,0,0,0,0.3815963302752293
E02000447,0,0,0,0,0,0,0.25,0.7605861674482737,0,0,0,0.14993711787746317
E02000448,0,0,0,0,0,0,0,0.5248157667288359,0,0,0,0.07683664649956783
E02000449,0,0,0,0.1219787788064808,0,0,1,1,0,0,0,0.6846564607024251
E02000451,0,0,0,0,0,0.13440139580633573,0,0.47725023029243224,0,0,0,0.28953145248169365
E02000452,0,0,0,0,0,0,1,1,0,0.04063357887283701,0,0.5926853657627665
E02000453,0,0,0,0,0,0,0.5,0.9668211409025709,0,0,0,0.3880396051171212
E02000454,0,0,0,0,0,0,0,0.2973160662064426,0,0,0,0.10403169711973552
E02000455,0,0,0,0,0,0.01842135845132878,1,1,0,0,0,0.6710960579834245
E02000456,0,0,0,0,0,0,0.5,0.9254364207335204,0,0.023171456959886275,0,0.38214682013011025
E02000457,0,0,0,0,0,0.10087583446769315,0,0.765602813755777,0,0,0,0.03917005616100028
E02000459,0,0,0,0,0,0,1,1,0,0,0,0.4214344026123703
E02000460,0,0,0,0.11710112978782028,0,0,0.75,0.9749624060150376,0,0,0,0.35777073573987317
E02000461,0,0,0,0,0,0,0.25,0.806407700838655,0,0,0,0.6626581085684877
E02000462,0,0,0,0,0,0,1,1,0,0,0,0.5614527055668164
E02000463,0,0,0,0.09075123222480312,0,0,0.8,0.990425786389188,0,0,0,0.4701518327573508
E02000464,0,0.47543674665364377,0.25,0.8843255862135304,0,0.4899202350033667,0,0.6458378654354147,0,0,0,0
E02000465,0.2,0.22983725962271048,0.4,0.8025806844848078,0,0,0,0.6865909852802242,0,0,0,0.05099046109773564
E02000466,0,0.44226989041230524,0,0.6353162317558602,0,0.14833345618949334,0,0.3973727210182318,0,0,0,0
E02000467,0.3333333333333333,0.5723973020829655,0.6666666666666666,0.913522123625944,0,0,0.16666666666666666,0.8901236965700938,0,0,0,0
E02000468,0,0.08705964479366211,0,0.5307675573882268,0,0,0,0.20626968408065194,0,0,0,0.08458781129257441
E02000469,0,0.07335436684353931,0,0.7025810079479495,0,0,0,0.6425434193543517,0,0,0,0.04804697819408695
E02000470,0,0,0,0,0,0.15605117971592908,0,0.15775387523863066,0,0,0,0.050458418025342726
E02000471,0,0.010256751363575881,0,0.16550975683188276,0,0.20494283133668942,0,0,0,0,0,0.05111221581958085
E02000472,0,0.009036737371528525,0,0.21721287419291718,0,0,0,0.07925006042330843,0,0,0,0.15404864939519142
E02000473,0,0,0,0,0,0.040651146435552406,0,0.06710448749107982,0,0,0,0.0396456236878303
E02000474,0.2,0.2069120792525048,0,0.24262903120685872,0,0,0,0.4164575149457567,0,0,0,0.3877432944062283
E02000475,0,0,0,0,0,0.07816627900686968,0,0.14120787580461944,0,0,0,0.15013306647914745
E02000476,0,0.14278179474244715,0,0,0,0,0.6,0.8342761055994619,0,0.09260075107897539,0,0.4201345216075331
E02000477,0,0,0,0,0,0,0,0,0,0,0,0.04940569179365438
E02000478,0,0,0,0,0,0.5409482186030447,0,0.014521285546020508,0,0,0,0
E02000479,0,0.08998658168399865,0,0,0,0,0,0.4405436183548438,0,0.09045092604036087,0,0.3100434329702148
E02000480,0,0,0,0.10852878514303216,0,0.08924833249010168,0,0.4634264137281204,0,0,0,0.4365768354212986
E02000481,0,0,0,0,0,0.21910762314101886,0,0.051500039552789784,0,0,0,0.14068432918468515
E02000482,0,0,0,0,0,0,0,0,0,0,0,0.012178202558964067
E02000483,0,0,0,0.11856140350877191,0,0,0,0.3008170426065163,0,0,0,0.06170025062656638
E02000484,0,0,0,0.05932801587747382,0,0.16166688510675475,0,0.05932801587747382,0,0,0,0.29044168585818864
E02000485,0,0,0,0.027511673731095504,0,0.13444146661344583,0,0.036515494224908594,0,0,0,0
E02000486,0,0,0,0.019824747446559127,0,0,0,0.08915589942512694,0,0,0,0.019824747446559127
E02000487,0,0,0,0,0.2,0.21056701030927835,0,0,0,0,0,0.15016752577319584
E02000488,0,0,0,0.016188617816827316,0,0.10569891097273164,0,0,0,0,0,0
E02000489,0,0.07950097233548709,0,0.127805344708613,0,0,0,0.2602393199924722,0,0,0,0.12069161282228212
E02000490,0,0,0,0.45701054468861335,0,0,0,0.20083530731828944,0,0,0,0.026219004061706425
E02000491,0,0.09165940076093848,0.2,0.6572920441163148,0,0,0,0.5227038794274843,0,0,0.2,0.42173911812664183
E02000492,0,0.02310997400909681,0,0.44039473684210517,0,0,0,0.049600389863547714,0,0,0,0.212945094217024
E02000493,0,0.0383567179619811,0,0.46285157765420915,0,0,0,0.5334313979050821,0,0.10400838937023146,0,0.2696305605845079
E02000494,0,0,0,0,0.2,0.2063578318163293,0,0.2061594176992542,0,0,0,0
E02000495,0,0,0,0,0,0,0,0.4951203618324464,0,0,0,0.14350025499296834
E02000496,0,0.1852830532340434,0,0.0780272089781221,0.2,0.2669103378704981,0,0.4201997239871941,0,0,0,0
E02000497,0,0,0,0,0,0.17616559233994614,0,0.3086957882220414,0,0,0,0.07770454403222408
E02000498,0,0,0,0,0,0,0,0.4383834959052735,0,0,0,0.011628675256029055
E02000499,0,0,0,0,0,0.05232130248221171,0,0.07226691923306715,0,0,0,0.037806881755472255
E02000500,0,0,0,0,0,0.07543827576253245,0,0.2006485134224959,0,0,0,0.5468055421918598
E02000501,0,0,0,0,0,0,0,0.08520978520137759,0,0,0,0.20890925396558485
E02000502,0,0,0,0,0,0,0,0.27916451433928324,0,0,0,0.06751516195067819
E02000503,0,0,0,0,0,0,0,0.12317622585779875,0,0,0,0.11397015302750817
E02000504,0,0,0,0,0.2,0.2757382805889321,0,0.008842443729903525,0,0,0,0.1665623060867603
E02000506,0,0,0,0,0.2,0.2798023988723704,0,0.008495452248610398,0,0,0,0.3830669397090502
E02000507,0,0,0,0,0,0,0,0.42640675683550117,0,0,0,0.19043806773669314
E02000508,0,0,0,0,0,0.06260042993103382,0.25,0.8810296428588084,0,0,0,0.25617081598298924
E02000509,0,0,0,0,0,0,0.25,0.9064168882020927,0,0.014051675593562156,0,0.11238001073846594
E02000510,0,0,0,0,0,0,0,0.6475153346698184,0,0,0,0.5102411657341192
E02000511,0,0.009463961235614765,0,0.03636153527367782,0,0,0.16666666666666666,0.7153057158341036,0,0.04415851105656326,0,0.25080679439361575
E02000512,0,0.026378075365929596,0,0.043930551230146345,0,0.13014450327000934,0.8,0.9791090003114296,0,0,0,0.5457801308003737
E02000513,0,0.045991793434747796,0,0.22287672243057596,0,0,1,1,0,0,0,0.5627043740255362
E02000514,0,0,0,0.03997552618697991,0,0,0.16666666666666666,0.9057088389107865,0,0,0.16666666666666666,0.7108236082128964
E02000515,0,0.2937040889443635,0,0.19349166724452763,0,0.1155084020987911,0.8333333333333334,0.9532117513810877,0,0,0,0.42760765550239227
E02000516,0,0.0751121403197676,0,0.12487969341507374,0,0.5157842239423228,0.4,0.8860960586104517,0,0,0.2,0.5705098665982256
E02000517,0,0,0,0.44059295442047025,0,0,0.8,0.9906525302192174,0,0,0.2,0.6239642976525517
E02000518,0,0.2907000279796879,0,0.5122649259728894,0,0,0.4,0.9093124735830074,0,0,0.2,0.5728972073890188
E02000519,0,0,0,0.3257031574334609,0,0,1,1,0,0,0.6,0.8329325038055261
E02000520,0,0,0,0.25675080063403743,0,0,0.8333333333333334,0.9923709280885065,0,0,0.3333333333333333,0.7181592291269044
E02000521,0,0.21456486013832374,0.2,0.3134085736130274,0,0.09230497139492576,0.8,0.98536791134624,0,0.08451041822288227,0.4,0.685191271717447
E02000522,0,0.32988029990542495,0,0.2638936999350508,0,0,0.4,0.7861473205638039,0,0.026211813903670177,0,0.7413338498877633
E02000523,0,0,0,0.01566999681711725,0,0,0.4,0.9504128246421633,0,0,0.6,0.9496410943415945
E02000524,0,0.08489133629074014,0,0,0.25,0.45651352523824845,0.5,0.9228477168726122,0,0.2058358639219692,0.5,0.780189689192404
E02000525,0,0,0,0.2971055316863587,0,0.24698388829215895,1,1,0,0.022454350161117072,0.4,0.8977470461868957
E02000526,0,0,0,0,0,0,0,0.730032227239512,0,0.08108617039216053,1,1
E02000528,0,0,0,0.011648110661268552,0,0,0.8333333333333334,0.9947245322245323,0.16666666666666666,0.20928620928620928,0.8333333333333334,0.9882253711201079
E02000529,0,0,0,0.04006198435691228,0,0,1,1,0,0,0.4,0.94139385178878765
E02000530,0,0,0,0.6153855500651727,0,0,1,1,0,0,0.5,0.9627661219650497
E02000531,0,0,0,0.08544106167056986,0,0.008157689305230278,0.4,0.9425389806483422,0.2,0.5841661017297342,0.8,0.937743950039032
E02000532,0,0,0,0,0,0,0.16666666666666666,0.6681844185562721,0,0,0.8333333333333334,0.9749713958810068
E02000533,0,0,0,0,0,0,0.2,0.7115553145608183,0,0,0.4,0.8985237331059903
E02000534,0,0,0,0,0,0.26860194149757954,0.25,0.9125138402513132,0,0,0.5,0.86611970851787
E02000535,0,0,0,0,0,0,1,1,0,0,0.8,0.9889866666666667
E02000536,0,0,0,0,0,0,0.8,0.9823857148373503,0,0,1,1
E02000537,0,0,0,0,0,0.12852648630214844,0.6,0.9532530976469251,0,0,0.8,0.9806104353756964
E02000538,0,0,0,0.03672275115357261,0,0.1967719261493001,1,1,0,0,0.8,0.8851992634776424
E02000539,0,0,0,0,0,0.09782358194336414,0.6,0.9498060284811646,0,0.16922958737840768,0.4,0.9336382143097206
E02000540,0,0,0,0,0,0,0.8,0.9392360047382717,0,0.12018258685129583,0.8,0.9694501460286339
E02000541,0,0.06540525251620057,0.2,0.1957007555602852,0,0,1,1,0,0,0.8,0.9253247116941017
E02000542,0,0,0,0,0,0,1,1,0,0.1087536663045049,1,1
E02000543,0,0,0,0,0,0,0.8333333333333334,0.9728975896644043,0.16666666666666666,0.24898335787159503,0.16666666666666666,0.9297643129885209
E02000544,0,0,0,0,0,0.03853871079372068,0,0.8609994651901721,0,0,0.2,0.8419611790983734
E02000545,0,0,0,0.17963394730706456,0,0,0.6,0.9029368273797106,0,0.07455424525407713,0.2,0.8585279356002502
E02000546,0,0,0,0,0,0,1,1,0,0,0,0.862380266784139
E02000547,0,0,0,0.23775183271623926,0,0,0.6,0.9531296746199303,0,0,0.2,0.8918734550546896
E02000548,0,0.15028213012331948,0,0.39901213568414506,0,0.12181724510156683,1,1,0,0,0.2,0.7899125532912455
E02000549,0,0,0,0.19096592851269822,0,0,0.5,0.9537383479763125,0,0,0.5,0.8676337037960884
E02000550,0,0.16162262360668886,0,0.3925434928274128,0,0,0.8333333333333334,0.9861832934720408,0.16666666666666666,0.2011598902469444,0,0.7858634249409416
E02000551,0,0.04419941938365341,0,0.4672239721680261,0,0,1,1,0,0,0.2,0.8400387273453844
