iz_code,Proportion,Extent,Income_Proportion,Income_Extent,Employment_Proportion,Employment_Extent,Education_Proportion,Education_Extent,Health_Proportion,Health_Extent,Crime_Proportion,Crime_Extent,Housing_Proportion,Housing_Extent,Access_Proportion,Access_Extent
S02001736,0,0.16692000137869228,0,0.0952314479715989,0,0.08710922689828696,0.2,0.49649553648364525,0,0.14079981387653806,0,0.09523317133698682,0,0.18974769930720708,0,0
S02001737,0,0.10930908152734777,0,0.10160939112487098,0,0.06614809081527345,0.16666666666666666,0.1571893704850361,0,0.016914344685242506,0,0.09360216718266252,0,0,0.16666666666666666,0.18235294117647058
S02001738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1461041060459101
S02001739,0,0.31363492210314886,0,0.2577037937550378,0,0.23905612008932697,0.4,0.500547061854989,0,0.15368407838577108,0,0.045973677603499054,0,0.028167078504697584,0,0.4843618272394518
S02001740,0,0.04283764727289267,0,0,0,0.10621389255333664,0,0,0,0,0,0,0,0,0.8,0.9078757828018621
S02001741,0,0.4060585641671672,0,0.21905019995019553,0,0.43758038290828655,0.4,0.4731422209852491,0,0.35072729137064756,0,0,0,0,0.2,0.5173641730264988
S02001742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.512645130571732
S02001743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7699050806206266
S02001744,0,0.04563517226801944,0,0.02623124075248361,0,0.052103149439864715,0,0.07797505812724581,0,0.013295286408793062,0,0,0,0,0,0.6339822447685478
S02001745,0,0.4044953746265225,0,0.3507922029418524,0.25,0.5883367329349575,0,0.024660997471845542,0,0.3600968168237186,0.25,0.28363450930820494,0,0,0,0
S02001746,0.2,0.17988394584139264,0.2,0.17988394584139264,0.2,0.20476885314511292,0.2,0.17988394584139264,0.2,0.17988394584139264,0.2,0.17988394584139264,0,0.01751501577929349,0,0
S02001747,0,0.015016077170417986,0,0,0,0.10037062108647823,0,0,0,0,0.5,0.6285166694872228,0,0.05769334912844811,0,0
S02001748,0,0.18404496340188217,0,0.20251037738838365,0,0.21919499984156654,0,0.15552694952311538,0,0.10974127824075539,0.2,0.272168002788428,0,0.05464209892582147,0,0
S02001749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001750,0,0,0,0,0,0,0,0,0,0,0,0.08145771338683658,0,0,0,0.03248820223030447
S02001751,0,0,0,0,0,0,0,0,0,0,0,0.14456179250787723,0,0,0,0
S02001752,0.25,0.6071988954317691,0.25,0.5421372663765042,0.5,0.6204985187081672,0,0.6702662667788303,0,0.5254123843312241,0.5,0.6861252331663069,0,0.019825536739694956,0,0
S02001753,0.2,0.699361379856174,0.4,0.6609534271249812,0.2,0.6555483536427275,0.6,0.9079950329544368,0,0.5705920882059958,0.4,0.4882032667876588,0,0.1093664287761145,0,0
S02001754,0,0,0,0.01175236096537249,0,0,0,0.18104692476206252,0,0,0,0,0,0,0,0
S02001755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1597862670270843
S02001756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606383298287774
S02001757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857811240354716
S02001758,0,0,0,0,0,0,0,0,0,0,0,0.12172231654404829,0,0,0,0
S02001759,0,0,0,0,0,0,0,0,0,0,0,0.05952882707268672,0,0,0,0.04312645979312643
S02001760,0,0,0,0,0,0,0,0.10247462592863864,0,0,0,0,0,0,0,0
S02001761,0,0.013544339891645262,0,0,0,0.1180436120240721,0,0.0756629597946963,0,0.26183722780003893,0,0.14782840334368855,0,0,0,0
S02001762,0,0,0,0,0,0,0,0.13155545712022979,0,0,0,0,0,0,0,0.4294822749298648
S02001763,0,0,0,0,0,0,0,0.11207430340557274,0,0,0,0.04605433266423975,0,0.011764705882352925,0,0.0683240907699112
S02001764,0,0.2248638838475499,0.25,0.24912033779028853,0,0.2012630097411015,0.25,0.2992564539427386,0,0.11865995036853214,0,0,0,0.059657765102411185,0,0
S02001765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001768,0,0.19168816279736312,0.2,0.20177701347090857,0,0.1630145871988656,0,0.1821303042645306,0,0.06743600187054048,0.2,0.20177701347090857,0,0,0,0.12697802114917559
S02001769,0,0.39796922737724016,0,0.43414044536835794,0,0.26612570474660613,0.75,0.87417162745283306,0,0.19301789032725436,0,0.012701974865350074,0,0.08460266465085513,0,0
S02001770,0.25,0.4705013655214268,0,0.47075592568866104,0.25,0.5441484878114569,0.5,0.7664579048518156,0,0.3852591119053238,0.25,0.2620916079436259,0,0,0,0
S02001771,0,0.06180824592900561,0,0.04540142996629814,0,0.042503700903965456,0,0.2552810062259179,0,0.1580474975589782,0.16666666666666666,0.23324356672651106,0,0,0,0
S02001772,0,0.5838229825213833,0.25,0.5989009806032374,0,0.4890332935350648,0.5,0.6318578614628799,0,0.4155937444951165,0,0.062403358712884834,0,0,0,0.031487933295492335
S02001773,0,0.27887586178982443,0,0.25327918617358575,0.4,0.3346449628300436,0.2,0.27452137778437374,0.2,0.2622438241206708,0,0.038750522807916986,0,0,0,0.06845073462944722
S02001774,0.25,0.8125032546029384,0,0.6031392970057653,0,0.8095517946810489,0.75,0.9170968941789102,0.25,0.8020755067881719,0,0.4798874837269853,0,0.24032267063418258,0,0.023086293472196387
S02001775,0.5,0.860255271316424,0.5,0.8479993473176569,0.25,0.611884257664485,0.75,0.9713816922602753,0.25,0.5812752687782149,0,0.47293815834798836,0,0.056716282611454553,0,0.03714397084685531
S02001776,0,0.20246416404994122,0,0.3419757456626214,0,0.23992262266681097,0,0.3299893387528006,0,0.19828961944344953,0,0.09486469378066148,0,0,0,0.004969140686817528
S02001777,0.16666666666666666,0.2847431006053895,0.16666666666666666,0.21097524281776933,0.16666666666666666,0.393030799041968,0.16666666666666666,0.454391782107911,0.16666666666666666,0.28739694537051524,0.16666666666666666,0.18980105190944432,0,0.057635971933034026,0,0
S02001778,0.5,0.6251001324064879,0.5,0.6331736180072823,0.25,0.7170663687520688,0.5,0.5790847401522674,0.25,0.7866004634227076,0,0.22370489904005295,0,0,0,0
S02001779,0,0.04620924722743062,0,0.023421125307053873,0,0.1373617349089376,0,0,0,0.03481518626724223,0,0.11457361298856086,0,0,0.25,0.6413647000683149
S02001780,0.2,0.2143489165584498,0.2,0.24525182695490536,0.2,0.29675667761566465,0.2,0.18287373004354138,0,0.19818132050008913,0,0.315704173350648,0,0,0,0.12078909174241845
S02001781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001782,0,0.012662807525325597,0,0.024659151496686717,0,0.10863355929621446,0,0,0,0,0,0,0,0,0,0.01694435981415187
S02001783,0.3333333333333333,0.6797191011235955,0.5,0.7304494382022472,0.3333333333333333,0.7210786516853932,0.16666666666666666,0.3642400946185689,0.16666666666666666,0.5017504435245417,0.5,0.6593524541691307,0,0.017788882318154932,0,0.19726611472501476
S02001784,0,0.08261837731227431,0,0.012360229676639453,0,0.18800559876572664,0,0.02406992094924527,0,0,0.25,0.49005900971831207,0,0,0,0
S02001785,0,0,0,0,0,0.08461303480620291,0,0,0,0,0,0.17624750678334616,0,0.01888196079136044,0,0
S02001786,0,0.11748523837294064,0,0.22127587840793117,0,0.10521486368275254,0,0.16632799970841228,0,0.06558991835544539,0,0,0,0.05254956990814986,0,0
S02001787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42585647465340687
S02001788,0,0,0,0,0,0,0,0.10224974544433126,0,0,0,0,0,0,0,0
S02001789,0,0.2226535231710267,0,0.31446677264401973,0,0.012311227839789872,0.25,0.5537028717558835,0,0.2025304972872101,0.25,0.5999732176797871,0,0,0,0
S02001790,0.5,0.7288300052896058,0.5,0.7645943533456757,0.3333333333333333,0.7611709865115048,0.6666666666666666,0.7139827426606717,0.16666666666666666,0.47458564753592525,0.5,0.7327575376884422,0,0.2023461606276999,0,0
S02001791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019034894687205255
S02001792,0,0.018947947426321565,0,0,0,0,0,0.11196514388280933,0,0.04617663520738037,0.16666666666666666,0.1929993437940285,0,0,0,0.06511010750197825
S02001793,0.2,0.6338066490944647,0.2,0.6306308987331009,0.4,0.4436910126689907,0,0.7360981209080859,0,0.4569736133548734,0.6,0.8551923022418728,0,0.14852761953348637,0,0
S02001794,0,0.04418932651201905,0,0.03329332819398694,0,0.2500989908192585,0,0,0,0,0,0.19673330296446842,0,0,0,0
S02001795,0.4,0.875334144842298,0.4,0.8391705735600737,0.6,0.9318971231605462,0.4,0.6598062020175238,0.6,0.9084352741253179,0.6,0.8412821038169043,0,0.15019042339074154,0,0
S02001796,0.2,0.3601301487414188,0.2,0.3601301487414188,0.2,0.40245280320366134,0,0.24997854691075508,0,0.28777459954233403,0,0.36471467391304346,0,0.042324799771167036,0,0.029755434782608683
S02001797,0.25,0.22512437810945274,0.25,0.22512437810945274,0.25,0.2669792484943702,0.25,0.22512437810945274,0,0.21386815920398008,0,0.14988544121497774,0,0,0,0.7108159858601728
S02001798,0,0.14493970472219092,0,0.17202186408204664,0,0.15396709117547616,0,0.14769901198392124,0,0.08174799954919416,0,0.009528907922912193,0,0,0,0.08174799954919416
S02001799,0,0.13050250686553624,0,0.14373913481645711,0,0.14423231966944644,0,0.20631440376911642,0,0.13351263510619535,0,0,0,0.09260663626514824,0,0
S02001800,0.5,0.9039646814404432,0.5,0.9080697907048322,0.6666666666666666,0.9446079562942443,0.3333333333333333,0.7186454806607161,0.16666666666666666,0.7456948291782086,0.16666666666666666,0.5364310813583666,0,0.04563070688416949,0,0
S02001801,0,0,0,0.10442887557558049,0,0,0,0,0,0,0,0.20789968807248596,0,0,0,0
S02001802,0,0.041853303471444565,0,0.05462283481451477,0,0.08922529842033783,0,0.02908377212837434,0,0.02204557909032426,0.16666666666666666,0.11475780896333182,0,0,0,0.13830918967858755
S02001803,0.5,0.7485408359413475,0.25,0.7044481865696537,0,0.7065094444532701,0.75,0.7108361002112888,0.5,0.751490142500834,0.5,0.9084809442864632,0,0.021219438575309384,0,0
S02001804,0,0,0,0,0,0,0,0.11860732518742237,0,0,0.2,0.1406932711913778,0,0,0,0.33131601943980254
S02001805,0,0.043413345522967176,0,0.09437912596073092,0,0.06741806546258595,0,0.01496614187458142,0,0.04659930476565074,0,0.07749524285364998,0,0.01496773644877695,0,0
S02001806,0,0,0,0,0,0.013258961228968526,0,0,0,0.13880183267239052,0,0,0,0,0,0
S02001807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5320588106402558
S02001808,0.6666666666666666,0.7590376008233407,0.6666666666666666,0.8710717790383188,0.3333333333333333,0.6437698954070032,0,0.5315191115578852,0.3333333333333333,0.7406883511644048,0,0,0,0,0,0.4289473684210525
S02001809,0.3333333333333333,0.42619768934531443,0,0.36540436456996145,0.3333333333333333,0.4746290115532734,0,0.08955070603337609,0.3333333333333333,0.5393273427471116,0,0,0,0.059974326059050044,0,0.01990243902439022
S02001810,0,0.1595925297113752,0,0.13514431239388794,0,0.24516129032258063,0,0,0,0.18404074702886244,0,0.028275881803094156,0,0,0,0.1769023864481791
S02001811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.28241275710654035
S02001812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1331038689438829
S02001813,0.14285714285714285,0.7272103411563209,0.14285714285714285,0.6759257973429615,0.42857142857142855,0.7222764199416748,0.2857142857142857,0.7519412813035226,0.2857142857142857,0.7527339952784335,0.2857142857142857,0.5851351664120724,0,0,0,0
S02001814,0.16666666666666666,0.7340042209601498,0.16666666666666666,0.6498529777925327,0.16666666666666666,0.6606199831635858,0.5,0.9395234820549911,0.3333333333333333,0.5885008477490188,0,0.17587531568276396,0,0.10214249297494692,0,0
S02001815,0.75,0.9790488347735009,0.75,0.9077016234616392,1,1,1,1,0.75,0.9688563760146635,0.75,0.8057770358732652,0,0.32227240988042244,0,0
S02001816,0.5,0.7989189558769904,0.5,0.7193744682144159,0.25,0.8318212896560108,0.5,0.769792299744743,0.25,0.7847673817916616,0.75,0.9701668287346542,0,0,0,0
S02001817,0.25,0.4251348617666891,0.25,0.40146662171274444,0.5,0.451888064733648,0,0.08349629130141603,0.25,0.4680954324449018,0.75,0.7228590694538098,0,0,0,0
S02001818,0.2,0.17045577130528586,0.2,0.17787784590927155,0.2,0.2075661443252143,0,0.3741071935502186,0.2,0.16262135922330098,0,0.15449029126213593,0,0.030100635893941963,0,0
S02001819,0,0.07266234692422109,0,0.09057909000142632,0,0.12641257615583673,0,0.03211687755975303,0,0,0,0.16224606231024713,0,0,0,0.2545296167247386
S02001820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.973739631006865
S02001821,0.14285714285714285,0.43088830673969986,0.14285714285714285,0.34680828768754457,0.2857142857142857,0.3809721362229102,0.42857142857142855,0.49503167420814476,0.14285714285714285,0.18635294117647058,0.14285714285714285,0.5391798047154084,0,0,0.14285714285714285,0.34453250773993804
S02001822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.6238199169501701
S02001823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5997879576325008
S02001824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6324243839038978
S02001825,0,0,0,0,0,0,0,0.031028384956155532,0,0,0,0,0,0,0.25,0.30214300038284136
S02001826,0,0,0,0,0,0,0,0.04742175952702267,0,0,0.2,0.264860870124028,0,0,0.2,0.5443872501767238
S02001827,0,0.1759408974588841,0,0.19785741063715342,0,0.2197739238154227,0,0.0444418183892683,0,0.13210787110234548,0,0.2415584098058711,0,0.18671170804061873,0,0
S02001828,0,0,0,0,0,0.009001551991722699,0,0,0,0,0,0,0,0,0,0.023045034987883566
S02001829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.946504962824598
S02001830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.9564186871673566
S02001831,0,0,0,0.010532276330690813,0,0.09679918936639445,0,0,0,0,0,0.020510222328187395,0,0,0,0.15722119568456813
S02001832,0,0,0,0,0,0.008733826247689452,0,0,0,0,0,0.09655061290008754,0,0,0,0
S02001833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.8950334495226135
S02001834,0,0,0,0,0,0,0,0.14082144258891152,0,0,0,0,0,0.017239152729068275,0,0.01305027664180898
S02001835,0,0,0,0,0,0,0,0.09853723404255317,0,0,0,0,0.8333333333333334,0.9537785718990844,0,0
S02001836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08259968834180928,0.16666666666666666,0.26433265283935103
S02001837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2749193816326929,0.5,0.43005012996658004
S02001838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44457426619433194
S02001839,0,0,0,0,0,0,0,0,0,0,0,0.15092066070945032,0,0,0.8,0.7281343081505551
S02001840,0,0,0,0,0,0.03787919105907396,0,0,0,0,0,0,0,0,0,0
S02001841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12258766746694198
S02001842,0.16666666666666666,0.4465187262827916,0.16666666666666666,0.5094229500082493,0.16666666666666666,0.3366173073750206,0.16666666666666666,0.4980799373040752,0.16666666666666666,0.4147046691965022,0,0.1984790051146675,0.16666666666666666,0.6092997236429633,0,0.02804044299620524
S02001843,0,0.20549347677494129,0.25,0.2105872388481084,0,0.14965749353621208,0,0.04712398585396296,0,0.5634625100300157,0.25,0.4104691075514874,0,0.5759606526196914,0,0.02100359594638769
S02001844,0,0.06942819418074576,0,0.08323711678023109,0,0.08323711678023109,0,0.02109696508254704,0,0.05561927158126041,0,0,0,0.2745154637188099,0,0.11670939388390401
S02001845,0.8888888888888888,0.9317082397937972,0.8888888888888888,0.9090492225825226,0.6666666666666666,0.8466034755134281,0.7777777777777778,0.9754768437681882,0.7777777777777778,0.9188293007400017,0.1111111111111111,0.5704498212355533,0.6666666666666666,0.9357770017460713,0,0
S02001846,1,1,1,1,1,1,1,1,1,1,0.25,0.48818903768296473,0.5,0.7860767673621925,0,0
S02001847,0.25,0.5689768529501473,0.25,0.6004998813840783,0,0.5355644423357169,0.25,0.5800945538346832,0.25,0.67062222523469,0.25,0.3743010133188735,0,0.5870352797641237,0,0
S02001848,0,0,0,0,0,0,0,0,0,0,0,0.02366096996157006,0,0,0,0.0551357497987201
S02001849,0.42857142857142855,0.8354817013568168,0.5714285714285714,0.861377801293146,0.2857142857142857,0.8517850256925326,0.42857142857142855,0.6141568993193496,0.42857142857142855,0.8314220121781708,0.2857142857142857,0.4350369021890217,0,0.5654836742563514,0,0
S02001850,0,0.2242143186914655,0,0.2014946906740535,0,0.23372658620234793,0,0.08069103680253263,0,0.4016604010025062,0.25,0.38398545706371195,0.25,0.7651192125049465,0,0
S02001851,0.4,0.7209176788124156,0.4,0.7403289929605719,0.4,0.7171098223729803,0,0.5107573160204739,0.2,0.7863491021385758,0,0.22804829120618594,0.2,0.73106041263936,0,0
S02001852,0,0.0910856665103285,0,0.1034737657782581,0,0.18657904932808578,0,0,0,0.16423356920002444,0,0.1912574685454434,0,0.2556664083688493,0,0
S02001853,0.14285714285714285,0.6999107685865544,0.14285714285714285,0.7168866711199289,0.14285714285714285,0.6392264284503644,0,0.6419851247744288,0.14285714285714285,0.7271527701618129,0,0.0887359049261722,0.14285714285714285,0.6413889193527482,0,0.0569974377124854
S02001854,0,0.2627620279600392,0,0.27221607468478715,0.25,0.27391175599644657,0,0.3361610273833829,0.25,0.27391175599644657,0,0.09609666006888702,0,0.19004332715116182,0,0
S02001855,0.375,0.7184075595172837,0.125,0.6996154462425893,0.375,0.7356226650587372,0.125,0.34807638789330314,0.625,0.8872899079938269,0.25,0.3580144882314744,0.125,0.5576872802098178,0,0.023026421204429107
S02001856,0.5714285714285714,0.9313724128953876,0.5714285714285714,0.8573324076886362,0.7142857142857143,0.9793734542456718,0.5714285714285714,0.7486588276131384,0.7142857142857143,0.927080314140669,0.5714285714285714,0.8777914696055886,0.7142857142857143,0.9793829999566104,0,0
S02001857,0.25,0.6978392012454344,0.5,0.8402213939285073,0.25,0.6616879228788696,0,0.3126841207113346,0.5,0.818921771151428,0,0.4181987605532602,0.5,0.6905484701514879,0,0
S02001858,0,0.12304916113928985,0,0.06861819003224016,0,0.10650553422182064,0,0.010713185617183806,0,0.2691567242335256,0.14285714285714285,0.11080764728833398,0,0.47860853851366614,0,0.12042682300757745
S02001859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
S02001860,0.25,0.5866884248550334,0.25,0.5960565924142083,0.25,0.5453373047308216,0,0.4970998764219398,0.25,0.5655280585569884,0.5,0.7860016160207864,0.75,0.9777535726734053,0,0
S02001861,0,0,0,0.05752319197273758,0,0,0,0.09006709106399091,0,0.17500059163195752,0,0.48779522434683825,0.8,0.8897641755017038,0,0
S02001862,0,0.38310058897587657,0,0.4173436753831237,0,0.4730576096551524,0,0,0,0.2194007496056611,0,0.8120363804755221,0.5,0.6761175346945864,0,0.13449994935096882
S02001863,0,0.20422565422565417,0.16666666666666666,0.3488236356657409,0,0.17535618325092006,0,0.06728194359773304,0,0.11998125945494366,0,0.23027726975095394,0.6666666666666666,0.5933075933075933,0,0
S02001864,0,0.02884183358933364,0,0.21319969070980008,0,0,0,0.15227526827790136,0,0,0,0.292726455805983,1,1,0,0
S02001865,0.2857142857142857,0.6372518556878992,0.42857142857142855,0.6528800639610419,0.14285714285714285,0.45398121144393866,0.2857142857142857,0.6794779543369038,0.14285714285714285,0.34879437070148184,0.42857142857142855,0.960397757729383,1,1,0,0
S02001866,0.8,0.8028103562735118,0.8,0.8421390386787948,0.6,0.7614417488731787,0.4,0.7139760776138177,0.6,0.8219174013813023,0,0.4990828199065932,1,1,0,0
S02001867,0,0.05783146277202663,0,0.07422463332157747,0,0.1070109744206792,0,0,0,0.12340414497023006,0.16666666666666666,0.27585834906541085,0.3333333333333333,0.5768987407422774,0,0
S02001868,0,0.12955756384369746,0,0.13612205687448295,0,0.09024221022388657,0.14285714285714285,0.3455783069300766,0,0.03887905499764282,0.42857142857142855,0.7543211798297501,0.7142857142857143,0.8672068882701938,0,0
S02001869,0,0,0,0,0,0,0,0,0,0,0,0.19774974428912373,0,0.09445780321926533,0,0.06307983562725426
S02001870,0,0,0,0,0,0,0,0,0,0,0.25,0.3629365659519168,0.5,0.6748829055663851,0,0
S02001871,0,0,0,0,0,0,0,0,0,0,0,0.05555832246912852,1,1,0,0
S02001872,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.25178852992967876,0,0
S02001873,0.3333333333333333,0.6824010946236052,0.5,0.6910967467975182,0.6666666666666666,0.683325862841775,0.16666666666666666,0.23135778149991743,0.5,0.6434151548750855,0.16666666666666666,0.6004983604236948,0.6666666666666666,0.8118798509047158,0,0
S02001874,0.8,0.7627719962157048,0.8,0.7627719962157048,0.8,0.7627719962157048,0.6,0.7418382462779466,0.6,0.7482634566548823,0.6,0.6909183139969127,0.8,0.7627719962157048,0,0
S02001875,0,0.32049467288303907,0.25,0.4742581589887735,0.25,0.3304251594768821,0,0.040963257199602754,0,0.30136838738996513,0,0.15228821974988635,0,0.725185565448639,0,0
S02001876,0.14285714285714285,0.1489200454717696,0.14285714285714285,0.1945483735864861,0.14285714285714285,0.1489200454717696,0,0,0.14285714285714285,0.1489200454717696,0.14285714285714285,0.1303524062144752,0.14285714285714285,0.25765640892682634,0,0
S02001877,0,0,0,0.010354691075514861,0,0,0,0,0,0,0,0.0767192580994821,0,0.21015596772250986,0,0
S02001878,0,0,0,0,0,0,0,0,0,0,0,0.07840533831332984,0.16666666666666666,0.2315641440251429,0,0
S02001879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S02001880,0.5,0.531990901792882,0.5,0.5878265707082798,0.5,0.5202033716885202,0.25,0.5064088841316564,0.5,0.531990901792882,0,0.3423052547075475,0,0.22424263763502947,0,0.09312282579609311
S02001881,0.8571428571428571,0.8627094690086816,0.8571428571428571,0.8627094690086816,0.8571428571428571,0.8627094690086816,0.8571428571428571,0.8627094690086816,0.7142857142857143,0.8480107749689183,0.14285714285714285,0.4136838917402531,0.2857142857142857,0.7683238228824636,0,0
S02001882,0.8333333333333334,0.9450602218507084,0.8333333333333334,0.9782597288491343,0.8333333333333334,0.8983397805898934,0.5,0.7789522496247575,0.8333333333333334,0.8671928197493501,0.3333333333333333,0.652646832708946,0.3333333333333333,0.8534406384614446,0,0
S02001883,0.42857142857142855,0.5045841259775945,0.5714285714285714,0.5218875502008032,0.42857142857142855,0.5129222151764954,0.14285714285714285,0.4566233354470513,0.5714285714285714,0.538643521454238,0,0.20092158106108643,0,0.6126601141407736,0,0
S02001884,0,0,0,0,0,0,0,0,0,0,0,0.04395965696655945,0,0.3748692707924804,0,0
S02001885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15691104758701865,0,0
S02001886,0,0.0401686622766489,0,0.018483303990895723,0,0.12128704685387465,0.16666666666666666,0.15191277028275735,0,0.09810862862200778,0,0.0487287105214524,0.5,0.6161571457751753,0,0
S02001887,0,0.10099634752410033,0,0.21131788515657743,0,0.1419088677324711,0,0,0,0.16362912400455062,0.2,0.21592718998862342,0.4,0.7652164541045446,0,0
S02001888,0.2857142857142857,0.5748354780405666,0.42857142857142855,0.6515158419971265,0.14285714285714285,0.43354394203883645,0.2857142857142857,0.5900240217508844,0.2857142857142857,0.5118818840467767,0.2857142857142857,0.4570914371340738,0.5714285714285714,0.844909860503916,0,0.08482342854494612
S02001889,0.75,0.6973068859861312,0.75,0.7581650667549377,0.75,0.6973068859861312,0,0.40968774136599356,0.75,0.7128362148719647,0.375,0.5784296251029121,0.875,0.9385735747205458,0,0
S02001890,0.16666666666666666,0.5402508464142813,0,0.4214506172839506,0.16666666666666666,0.44292859341335794,0,0.5681714031667864,0.3333333333333333,0.5584346465579152,0.8333333333333334,0.8317089018843404,0.8333333333333334,0.991585445094217,0,0
S02001891,0.4,0.41743063656533774,0.4,0.38556348498364557,0.4,0.40149706077449165,0.2,0.2146852627004277,0.4,0.3775966970882225,1,1,0.8,0.9923728813559322,0,0.06511585351906493
S02001892,0.5,0.5539819527115353,0.5,0.6303935628799513,0.5,0.4992461259248918,0.5,0.4855621692282309,0.75,0.6368459127079816,0.25,0.36347518180549027,1,1,0,0
S02001893,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,0.3546523043359694,0.6666666666666666,0.9677529315516772,0,0
S02001894,0.8571428571428571,0.98066943984207,1,1,0.8571428571428571,0.911079423273522,0.8571428571428571,0.9933221701272605,0.8571428571428571,0.9933221701272605,0.42857142857142855,0.8802947086403214,0.8571428571428571,0.9757154440018331,0,0
S02001895,0.4,0.8561413266202214,0.4,0.7949512616357355,0.4,0.7431780926175282,0.6,0.9174557988408172,0.6,0.8239732743984544,0.4,0.8433222586499618,1,1,0,0
S02001896,0.625,0.6325224704877046,0.625,0.6726884672595499,0.375,0.5992938411874545,0.5,0.6045569990821913,0.625,0.6921839889862961,0,0.5477814349463556,0.75,0.899280390543406,0,0
S02001897,0,0.010183727034120722,0,0,0,0.029479209835612634,0,0.010183727034120722,0,0.25176681862135647,0,0.18407238568863102,0,0.18384307224754798,0,0
S02001898,0,0.2962426011838105,0,0.26291193409054553,0,0.19505079187330018,0,0.38574828027515595,0.25,0.5967385218365061,0,0.03255479123340263,0.25,0.6050111982082866,0,0
S02001899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1335505785740948
S02001900,0.2,0.593931390716881,0.2,0.5537988998000963,0.2,0.5726832328951016,0,0.44742897582186675,0.4,0.5957035296864284,0.2,0.33798389097223236,0.2,0.5853705514131878,0,0.19604788933798312
S02001901,0.16666666666666666,0.17780435938330674,0.16666666666666666,0.1502126528442318,0,0.17605477287494828,0,0.0905454397778959,0.3333333333333333,0.22404601571268237,0,0.0632025666016894,0.16666666666666666,0.2639069791482072,0,0.29186049087364874
S02001902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09866750616776312,0,0.09858591180098683
S02001903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22579728588889028
S02001904,0.6,0.9205298178907344,0.2,0.8037964445333865,0.4,0.7911605296511239,0.4,0.7042934093789607,0.6,0.9601085651390834,0.2,0.3130836835434594,1,1,0,0.2446609632446134
S02001905,1,1,1,1,1,1,1,1,1,1,0,0.41351584250298284,0.6666666666666666,0.9837111670864819,0,0
S02001906,0.4,0.2891384150291514,0.4,0.2891384150291514,0.4,0.2891384150291514,0.4,0.2891384150291514,0.4,0.2891384150291514,0.2,0.3793792405868915,0.4,0.46725499778381385,0,0.06064735364647852
S02001907,1,1,1,1,1,1,1,1,1,1,0.2,0.4966548597128117,0.8,0.9558642837196314,0,0.08786651773247695
S02001908,0.625,0.73196704637917,0.5,0.7560591623485076,0.5,0.6688476938889127,0.5,0.6987543360027407,0.625,0.7760593764720997,0,0.23195473427262214,0.25,0.7371445548370519,0,0.10800019271123287
S02001909,0.3333333333333333,0.6413924478446554,0.3333333333333333,0.6388043956944316,0.3333333333333333,0.63205518173718,0.3333333333333333,0.5038959043844287,0.6666666666666666,0.6904527811062975,0.16666666666666666,0.22917626816603676,0.3333333333333333,0.7460288198605094,0,0
S02001910,0.6,0.8454647725768739,0.8,0.8299874266554903,0.8,0.8210393964794636,0.2,0.6146507036661225,0.8,0.9232353200688226,0.4,0.651914126262849,0.4,0.9428105836678872,0,0
