lsoa_code,"IMD Deciles, 1: most deprived, 10: least deprived"
E01002030,4
E01002031,3
E01002032,2
E01002033,2
E01002034,1
E01002036,1
E01002037,1
E01002038,1
E01002039,1
E01002040,1
E01002041,2
E01002042,5
E01002043,3
E01002044,4
E01002045,3
E01002046,3
E01002047,4
E01002048,4
E01002049,3
E01002050,4
E01002051,2
E01002052,3
E01002053,2
E01002054,2
E01002055,4
E01002056,3
E01002057,4
E01002058,4
E01002059,5
E01002060,7
E01002061,7
E01002062,6
E01002063,4
E01002064,3
E01002065,3
E01002066,1
E01002067,2
E01002068,3
E01002069,2
E01002070,4
E01002071,1
E01002072,2
E01002073,2
E01002074,2
E01002075,2
E01002076,2
E01002077,2
E01002078,2
E01002079,4
E01002080,3
E01002081,1
E01002082,1
E01002083,5
E01002084,3
E01002085,3
E01002086,3
E01002087,2
E01002088,4
E01002089,1
E01002090,2
E01002091,2
E01002092,2
E01002093,1
E01002094,2
E01002095,1
E01002096,2
E01002097,2
E01002098,4
E01002099,2
E01002100,2
E01002101,4
E01002102,3
E01002103,4
E01002104,4
E01002105,3
E01002106,8
E01002107,9
E01002108,9
E01002109,8
E01002110,9
E01002111,6
E01002112,9
E01002113,6
E01002114,4
E01002115,7
E01002116,9
E01002117,6
E01002118,5
E01002119,5
E01002120,3
E01002121,7
E01002122,6
E01002123,6
E01002124,6
E01002125,6
E01002126,6
E01002127,7
E01002128,5
E01002129,5
E01002130,4
E01002131,3
E01002132,8
E01002133,3
E01002134,8
E01002135,6
E01002136,7
E01002137,10
E01002138,6
E01002139,3
E01002140,5
E01002141,6
E01002142,6
E01002143,5
E01002144,7
E01002145,6
E01002146,10
E01002147,8
E01002148,8
E01002149,10
E01002150,8
E01002151,2
E01002152,9
E01002153,10
E01002154,7
E01002155,9
E01002156,9
E01002157,8
E01002158,9
E01002159,7
E01002160,7
E01002161,6
E01002162,5
E01002163,8
E01002164,8
E01002165,6
E01002166,7
E01002167,5
E01002168,4
E01002169,5
E01002170,6
E01002171,7
E01002172,7
E01002173,7
E01002174,8
E01002175,7
E01002176,7
E01002177,7
E01002178,8
E01002179,5
E01002180,3
E01002181,7
E01002182,6
E01002183,5
E01002184,5
E01002185,3
E01002186,5
E01002187,7
E01002188,10
E01002189,10
E01002190,9
E01002191,9
E01002192,9
E01002193,8
E01002194,10
E01002195,10
E01002196,10
E01002197,7
E01002198,7
E01002199,8
E01002200,6
E01002201,8
E01002202,5
E01002203,7
E01002204,7
E01002206,6
E01002207,7
E01002208,10
E01002209,8
E01002210,9
E01002211,3
E01002212,5
E01002213,5
E01002214,5
E01002215,3
E01002216,7
E01002217,3
E01002218,6
E01002219,5
E01002220,6
E01002221,6
E01002222,7
E01002223,6
E01002224,4
E01002225,9
E01002226,7
E01002227,2
E01002228,7
E01002229,5
E01002230,8
E01002231,4
E01002232,5
E01002233,4
E01002234,5
E01002235,3
E01002236,5
E01002237,5
E01002238,8
E01002239,8
E01002240,5
E01002241,4
E01002242,9
E01002243,3
E01002244,5
E01002245,5
E01002246,6
E01002247,5
E01002248,5
E01002249,5
E01002250,4
E01002251,4
E01002252,8
E01002253,10
E01002254,10
E01002255,9
E01002256,9
E01002257,10
E01002258,6
E01002259,9
E01002260,7
E01002261,7
E01002262,6
E01002263,9
E01002264,3
E01002265,7
E01002266,6
E01002267,4
E01002268,7
E01002269,8
E01002270,9
E01002271,9
E01002272,8
E01002273,8
E01002274,9
E01002275,9
E01002276,3
E01002277,2
E01002278,3
E01002279,4
E01002280,1
E01002281,2
E01002282,2
E01002283,3
E01002284,3
E01002285,9
E01002286,10
E01002287,8
E01002288,9
E01002289,8
E01002290,9
E01002291,8
E01002292,5
E01002293,6
E01002294,8
E01002295,6
E01002296,7
E01002297,2
E01002298,7
E01002299,5
E01002300,8
E01002301,7
E01002302,5
E01002303,3
E01002304,4
E01002305,5
E01002306,3
E01002307,5
E01002308,4
E01002309,4
E01002310,2
E01002311,4
E01002312,3
E01002313,4
E01002314,2
E01002315,4
E01002316,2
E01002317,10
E01002318,9
E01002319,6
E01002320,8
E01002321,8
E01002322,9
E01002323,7
E01002324,4
E01002325,3
E01002326,5
E01002327,6
E01002328,8
E01002329,6
E01002330,5
E01002331,6
E01002332,6
E01002333,9
E01002334,7
E01002335,6
E01002336,7
E01002337,7
E01002338,7
E01002339,10
E01002340,8
E01002341,8
E01002342,5
E01002343,7
E01002344,5
E01002345,3
E01002346,4
E01002347,6
E01002348,8
E01002349,7
E01002350,4
E01002351,7
E01002352,5
E01002353,6
E01002354,10
E01002355,9
E01002356,2
E01002358,6
E01002359,9
E01002360,7
E01002361,5
E01002362,9
E01002363,5
E01002364,9
E01002365,7
E01002366,8
E01002367,8
E01002368,2
E01002369,5
E01002370,3
E01002371,6
E01002372,8
E01002373,7
E01002374,6
E01002375,3
E01002376,9
E01002377,7
E01002378,9
E01002379,9
E01002380,6
E01002381,7
E01002382,9
E01002383,9
E01002384,9
E01002385,7
E01002386,9
E01002387,10
E01002388,10
E01002389,10
E01002390,10
E01002391,8
E01002392,2
E01002393,4
E01002394,5
E01002395,5
E01002396,3
E01002397,4
E01002398,5
E01002399,5
E01002400,3
E01002401,3
E01002402,4
E01002403,3
E01002404,3
E01002405,4
E01002406,4
E01002407,4
E01002408,3
E01002409,4
E01002410,6
E01002411,4
E01002412,7
E01002413,3
E01002414,8
E01002415,9
E01002416,9
E01002417,9
E01002418,7
E01002419,10
E01002420,7
E01002421,8
E01002422,6
E01002423,7
E01002424,7
E01002425,4
E01002426,5
E01002427,7
E01002428,7
E01002429,3
E01002430,9
E01002431,10
E01002432,9
E01002433,6
E01002434,10
E01002435,10
E01002436,8
E01002437,10
E01002438,7
E01002439,6
E01002440,5
E01002441,4
E01002442,4
E01002443,5
E01002444,4
E01002445,3
E01002446,4
E01002447,4
E01002448,5
E01002449,5
E01002450,9
E01002451,9
E01002452,8
E01002453,8
E01002454,5
E01002455,5
E01002456,5
E01002457,3
E01002458,9
E01002459,10
E01002460,9
E01002461,8
E01002462,9
E01002463,9
E01002464,9
E01002465,8
E01002466,9
E01002467,10
E01002468,9
E01002469,9
E01002470,8
E01002471,9
E01002472,9
E01002473,6
E01002474,8
E01002475,6
E01002476,10
E01002477,8
E01002478,9
E01002479,5
E01002480,10
E01002481,5
E01002482,10
E01002483,8
E01002484,5
E01002485,6
E01002486,4
E01002487,4
E01002488,5
E01002489,6
E01002490,4
E01002491,4
E01002492,5
E01002493,3
E01002494,8
E01002495,8
E01002496,6
E01002497,6
E01002498,9
E01002499,7
E01002501,5
E01002502,3
E01002503,3
E01002504,4
E01002505,2
E01002506,3
E01002507,5
E01002508,2
E01002509,9
E01002511,4
E01002512,9
E01002513,7
E01002514,7
E01002515,4
E01002516,9
E01002518,8
E01002519,3
E01002520,5
E01002521,3
E01002523,6
E01002525,5
E01002526,3
E01002527,3
E01002528,2
E01002529,5
E01002530,2
E01002531,6
E01002532,3
E01002533,6
E01002534,8
E01002535,9
E01002536,8
E01002537,9
E01002538,7
E01002539,9
E01002540,3
E01002541,6
E01002542,3
E01002543,3
E01002544,6
E01002545,2
E01002546,5
E01002547,4
E01002548,3
E01002549,5
E01002550,3
E01002551,4
E01002552,3
E01002553,2
E01002554,3
E01002555,6
E01002556,6
E01002557,4
E01002558,4
E01002559,4
E01002560,3
E01002561,2
E01002562,3
E01002563,6
E01002564,2
E01002565,5
E01002566,2
E01002567,5
E01002568,3
E01002569,8
E01002570,7
E01002571,10
E01002572,3
E01002573,7
E01002574,8
E01002575,9
E01002576,4
E01002577,7
E01002578,8
E01002579,8
E01002580,4
E01002581,7
E01002582,7
E01002583,4
E01002584,5
E01002585,3
E01002586,6
E01002587,4
E01002588,2
E01002589,4
E01002590,5
E01002591,4
E01002592,4
E01002593,4
E01002594,4
E01002595,3
E01002596,4
E01002598,4
E01002599,4
E01002600,3
E01002601,6
E01002602,6
E01002603,3
E01002604,2
E01002605,3
E01002606,2
E01002607,5
E01002608,3
E01002609,6
E01002610,3
E01002611,5
E01002612,3
E01002613,5
E01002614,6
E01002615,2
E01002616,6
E01002617,7
E01002618,6
E01002619,5
E01002620,4
E01002621,5
E01002622,4
E01002623,3
E01002624,4
E01002625,6
E01002626,5
E01002627,3
E01002628,6
E01002629,4
E01002630,6
E01002631,4
E01002632,5
E01002633,2
E01002634,3
E01002635,5
E01002636,6
E01002637,3
E01002638,3
E01002639,6
E01002640,5
E01002641,4
E01002642,5
E01002643,4
E01002645,4
E01002646,3
E01002647,4
E01002648,5
E01002649,3
E01002650,4
E01002651,5
E01002652,5
E01002653,6
E01002654,6
E01002655,7
E01002656,6
E01002657,8
E01002658,8
E01002659,6
E01002660,5
E01002661,6
E01002662,6
E01002663,4
E01002664,3
E01002665,4
E01002666,5
E01002667,5
E01002668,6
E01002669,2
E01002670,6
E01002671,5
E01002672,3
E01002673,1
E01002674,6
E01002675,7
E01002676,6
E01002677,5
E01002678,7
E01002679,7
E01002680,6
E01002681,4
E01002682,5
E01002683,7
E01002684,4
E01002686,2
E01002687,7
E01002689,5
E01002690,8
E01002691,8
E01002692,6
E01002693,6
E01002694,2
E01002695,4
E01002696,5
E01002697,3
E01002698,6
E01002699,5
E01002700,7
E01002701,3
E01002702,3
E01002703,3
E01002704,4
E01002706,4
E01002707,4
E01002708,3
E01002709,2
E01002710,3
E01002711,4
E01002712,3
E01002713,1
E01002714,7
E01002715,2
E01002716,2
E01002717,4
E01002718,5
E01002719,6
E01002720,2
E01002721,3
E01002722,2
E01002723,3
E01002724,6
E01002725,3
E01002726,4
E01002727,4
E01002728,3
E01002729,3
E01002730,3
E01002731,4
E01002732,1
E01002733,5
E01002734,2
E01002735,2
E01002736,1
E01002737,2
E01002738,4
E01002739,6
E01002740,6
E01002741,2
E01002742,6
E01002743,5
E01002744,5
E01002745,6
E01002747,7
E01002748,2
E01002749,4
E01002751,2
E01002752,4
E01002753,3
E01002754,6
E01002755,2
E01002756,3
E01002757,4
E01002758,1
E01002759,5
E01002760,2
E01002762,5
E01002763,3
E01002764,3
E01002765,3
E01002766,3
E01002767,2
E01002768,3
E01002769,5
E01002770,3
E01002771,3
E01002772,3
E01002773,1
E01002774,3
E01002775,4
E01002776,3
E01002777,3
E01002778,2
E01002779,5
E01002780,4
E01002781,3
E01002782,2
E01002783,1
E01002784,2
E01002785,5
E01002786,2
E01002787,3
E01002788,6
E01002789,7
E01002790,2
E01002791,7
E01002792,6
E01002793,2
E01002794,4
E01002795,4
E01002796,4
E01002797,3
E01002798,5
E01002799,3
E01002800,2
E01002801,6
E01002802,4
E01002803,4
E01002804,2
E01002805,4
E01002806,3
E01002807,3
E01002808,4
E01002809,3
E01002810,2
E01002811,2
E01002812,7
E01002813,8
E01002814,4
E01002815,5
E01002816,7
E01002817,8
E01002818,7
E01002819,8
E01002820,8
E01002821,8
E01002822,7
E01002823,3
E01002824,8
E01002825,8
E01002826,8
E01002827,7
E01002828,6
E01002829,2
E01002830,2
E01002831,2
E01002832,3
E01002833,5
E01002834,6
E01002835,8
E01002836,8
E01002837,7
E01002838,8
E01002839,4
E01002840,2
E01002841,4
E01002842,1
E01002843,2
E01002844,6
E01002845,5
E01002846,3
E01002847,4
E01002848,3
E01002849,6
E01002850,4
E01002851,2
E01002852,2
E01002853,1
E01002854,1
E01002855,1
E01002856,2
E01002857,1
E01002858,4
E01002859,8
E01002860,7
E01002861,6
E01002862,4
E01002863,8
E01002864,8
E01002865,9
E01002866,5
E01002867,4
E01002868,8
E01002869,5
E01002870,2
E01002871,7
E01002872,2
E01002873,5
E01002874,5
E01002875,6
E01002876,5
E01002877,2
E01002878,2
E01002879,2
E01002880,1
E01002881,2
E01002882,6
E01002883,7
E01002884,4
E01002885,5
E01002886,6
E01002887,7
E01002888,8
E01002889,9
E01002890,8
E01002891,8
E01002892,9
E01002893,4
E01002894,5
E01002895,8
E01002896,8
E01002897,6
E01002898,8
E01002899,5
E01002900,9
E01002901,6
E01002902,8
E01002903,9
E01002904,1
E01002905,1
E01002906,3
E01002907,1
E01002908,3
E01002909,3
E01002910,6
E01002911,7
E01002912,7
E01002913,5
E01002914,8
E01002915,9
E01002916,9
E01002917,10
E01002918,7
E01002919,6
E01002920,10
E01002921,6
E01002922,8
E01002923,3
E01002924,10
E01002925,7
E01002926,9
E01002927,7
E01002928,6
E01002929,8
E01002930,8
E01002931,7
E01002932,3
E01002933,6
E01002934,10
E01002935,9
E01002937,10
E01002938,10
E01002939,7
E01002940,5
E01002941,8
E01002942,8
E01002943,6
E01002944,7
E01002945,8
E01002946,8
E01002947,9
E01002948,5
E01002949,8
E01002950,5
E01002951,10
E01002952,9
E01002953,9
E01002954,7
E01002955,6
E01002956,9
E01002957,6
E01002958,9
E01002959,10
E01002960,9
E01002961,9
E01002962,7
E01002963,8
E01002964,6
E01002965,7
E01002966,8
E01002967,10
E01002968,6
E01002969,2
E01002970,5
E01002971,7
E01002972,7
E01002973,4
E01002974,7
E01002975,7
E01002976,9
E01002977,5
E01002978,9
E01002979,8
E01002980,9
E01002981,7
E01002982,7
E01002983,9
E01002984,6
E01002985,7
E01002986,7
E01002987,5
E01002988,9
E01002989,8
E01002990,9
E01002991,9
E01002992,9
E01002993,8
E01002994,9
E01002995,10
E01002996,9
E01002997,9
E01002998,6
E01002999,6
E01003000,5
E01003001,7
E01003002,6
E01003003,6
E01003004,8
E01003005,9
E01003006,9
E01003007,10
E01003008,10
E01003009,8
E01003010,10
E01003011,9
E01003013,7
E01003014,4
E01003015,3
E01003016,7
E01003017,4
E01003018,4
E01003019,5
E01003020,4
E01003021,2
E01003022,5
E01003023,5
E01003024,3
E01003025,4
E01003026,6
E01003027,8
E01003028,5
E01003029,5
E01003030,6
E01003031,4
E01003032,3
E01003033,6
E01003034,5
E01003035,4
E01003036,4
E01003037,2
E01003038,6
E01003039,8
E01003040,5
E01003041,2
E01003042,4
E01003043,4
E01003044,2
E01003045,2
E01003046,2
E01003047,2
E01003048,2
E01003049,2
E01003050,3
E01003051,2
E01003052,2
E01003053,4
E01003054,4
E01003055,2
E01003056,3
E01003057,2
E01003058,4
E01003059,2
E01003060,2
E01003061,2
E01003062,4
E01003063,2
E01003064,7
E01003065,2
E01003066,2
E01003067,5
E01003068,3
E01003069,3
E01003070,2
E01003071,6
E01003072,6
E01003073,3
E01003074,4
E01003075,2
E01003076,5
E01003077,5
E01003078,8
E01003079,3
E01003080,5
E01003081,3
E01003082,3
E01003083,5
E01003084,5
E01003085,6
E01003086,3
E01003087,2
E01003088,3
E01003089,3
E01003090,4
E01003091,4
E01003092,2
E01003093,2
E01003094,3
E01003095,5
E01003096,4
E01003097,3
E01003098,4
E01003099,3
E01003100,6
E01003101,3
E01003102,4
E01003104,4
E01003105,3
E01003106,3
E01003107,6
E01003108,3
E01003109,3
E01003110,6
E01003111,2
E01003112,3
E01003113,4
E01003114,4
E01003115,5
E01003116,5
E01003117,4
E01003118,4
E01003119,4
E01003120,3
E01003121,3
E01003122,4
E01003123,5
E01003124,3
E01003125,3
E01003126,3
E01003127,4
E01003128,2
E01003129,4
E01003130,6
E01003131,5
E01003132,3
E01003133,4
E01003134,5
E01003135,3
E01003136,4
E01003137,3
E01003138,8
E01003139,7
E01003140,6
E01003141,4
E01003142,5
E01003143,3
E01003144,6
E01003145,4
E01003146,4
E01003147,5
E01003148,5
E01003149,6
E01003150,4
E01003151,3
E01003152,7
E01003153,6
E01003154,3
E01003155,5
E01003156,5
E01003157,7
E01003158,9
E01003159,2
E01003160,3
E01003161,5
E01003162,3
E01003163,6
E01003164,3
E01003165,4
E01003166,5
E01003167,6
E01003168,2
E01003169,4
E01003170,7
E01003171,4
E01003172,3
E01003173,6
E01003174,2
E01003175,2
E01003176,2
E01003177,4
E01003178,4
E01003179,3
E01003180,4
E01003181,2
E01003182,3
E01003183,3
E01003184,2
E01003185,3
E01003186,5
E01003187,2
E01003188,2
E01003189,2
E01003190,2
E01003191,2
E01003192,1
E01003193,3
E01003194,2
E01003195,5
E01003196,2
E01003197,2
E01003198,5
E01003199,7
E01003200,7
E01003201,3
E01003202,8
E01003203,4
E01003204,5
E01003205,2
E01003206,6
E01003207,2
E01003209,4
E01003210,4
E01003211,4
E01003212,4
E01003213,5
E01003214,4
E01003215,4
E01003216,4
E01003217,5
E01003218,6
E01003219,5
E01003220,4
E01003221,3
E01003222,4
E01003223,6
E01003224,4
E01003225,8
E01003226,6
E01003227,6
E01003228,5
E01003229,3
E01003230,4
E01003231,4
E01003232,7
E01003233,6
E01003235,3
E01003236,2
E01003237,3
E01003238,2
E01003239,2
E01003240,3
E01003241,3
E01003243,2
E01003244,3
E01003245,2
E01003246,2
E01003247,5
E01003248,3
E01003249,4
E01003250,3
E01003251,3
E01003252,2
E01003253,2
E01003254,7
E01003255,6
E01003256,3
E01003257,4
E01003258,3
E01003259,5
E01003260,6
E01003261,6
E01003262,5
E01003263,3
E01003264,4
E01003265,3
E01003266,2
E01003267,2
E01003268,4
E01003269,3
E01003270,7
E01003271,8
E01003272,5
E01003273,6
E01003274,6
E01003275,3
E01003276,5
E01003277,4
E01003278,4
E01003279,6
E01003280,3
E01003281,6
E01003282,4
E01003283,7
E01003284,5
E01003285,7
E01003286,3
E01003287,7
E01003288,3
E01003290,1
E01003291,1
E01003292,5
E01003293,3
E01003295,3
E01003296,3
E01003297,3
E01003298,3
E01003299,3
E01003300,2
E01003301,4
E01003302,3
E01003303,2
E01003304,2
E01003305,2
E01003307,5
E01003308,4
E01003309,3
E01003310,3
E01003311,6
E01003312,6
E01003313,2
E01003314,6
E01003315,3
E01003316,6
E01003317,3
E01003318,1
E01003319,3
E01003320,2
E01003321,3
E01003322,4
E01003323,2
E01003324,2
E01003325,2
E01003326,3
E01003327,6
E01003328,4
E01003329,5
E01003330,2
E01003331,3
E01003332,3
E01003333,4
E01003334,3
E01003335,2
E01003336,2
E01003337,2
E01003338,2
E01003339,4
E01003340,5
E01003341,5
E01003342,5
E01003343,4
E01003344,5
E01003345,6
E01003346,2
E01003347,1
E01003348,4
E01003349,3
E01003350,2
E01003351,2
E01003352,3
E01003353,4
E01003354,4
E01003355,8
E01003356,9
E01003357,3
E01003358,10
E01003359,6
E01003360,9
E01003361,8
E01003362,9
E01003363,9
E01003364,9
E01003365,9
E01003366,5
E01003367,6
E01003368,6
E01003369,7
E01003370,7
E01003371,7
E01003372,4
E01003373,3
E01003374,3
E01003375,5
E01003376,4
E01003377,3
E01003378,5
E01003379,3
E01003380,10
E01003381,9
E01003382,9
E01003383,9
E01003384,9
E01003385,10
E01003386,6
E01003387,3
E01003388,4
E01003389,4
E01003390,2
E01003391,2
E01003392,6
E01003393,7
E01003394,6
E01003395,7
E01003396,7
E01003397,7
E01003398,6
E01003399,8
E01003400,9
E01003401,10
E01003402,10
E01003403,10
E01003404,8
E01003405,4
E01003406,4
E01003407,7
E01003408,7
E01003409,4
E01003410,4
E01003411,6
E01003412,4
E01003413,6
E01003414,7
E01003415,5
E01003416,7
E01003417,8
E01003418,9
E01003419,7
E01003420,8
E01003421,8
E01003422,8
E01003423,10
E01003424,10
E01003425,10
E01003426,8
E01003427,7
E01003428,8
E01003429,7
E01003430,3
E01003431,3
E01003432,2
E01003433,6
E01003434,7
E01003435,6
E01003436,4
E01003437,6
E01003438,3
E01003439,3
E01003440,4
E01003441,4
E01003442,10
E01003443,10
E01003444,10
E01003445,8
E01003446,8
E01003447,4
E01003448,4
E01003449,5
E01003450,3
E01003451,7
E01003452,3
E01003453,4
E01003454,10
E01003455,8
E01003456,7
E01003457,10
E01003458,9
E01003459,6
E01003460,8
E01003461,10
E01003462,9
E01003463,10
E01003464,9
E01003465,10
E01003466,10
E01003467,9
E01003468,10
E01003469,6
E01003470,8
E01003471,9
E01003472,10
E01003473,10
E01003474,10
E01003475,6
E01003476,7
E01003477,9
E01003478,9
E01003479,3
E01003480,4
E01003481,3
E01003482,3
E01003483,2
E01003484,4
E01003485,4
E01003486,1
E01003487,2
E01003488,2
E01003489,2
E01003490,3
E01003491,3
E01003492,4
E01003493,3
E01003494,5
E01003495,5
E01003496,3
E01003497,2
E01003498,3
E01003499,2
E01003500,2
E01003501,2
E01003502,2
E01003503,2
E01003506,1
E01003507,2
E01003508,2
E01003509,2
E01003511,2
E01003512,2
E01003513,4
E01003514,2
E01003515,1
E01003516,2
E01003517,1
E01003518,4
E01003519,3
E01003520,3
E01003521,3
E01003522,3
E01003523,3
E01003524,3
E01003525,3
E01003526,3
E01003527,5
E01003528,3
E01003529,4
E01003530,4
E01003531,3
E01003532,4
E01003533,3
E01003534,4
E01003535,2
E01003536,3
E01003537,4
E01003538,3
E01003539,3
E01003540,2
E01003541,3
E01003542,3
E01003543,4
E01003544,3
E01003545,3
E01003546,2
E01003547,5
E01003548,4
E01003549,4
E01003550,3
E01003551,2
E01003552,3
E01003553,2
E01003554,4
E01003555,4
E01003556,2
E01003557,2
E01003558,2
E01003559,5
E01003560,3
E01003561,4
E01003562,4
E01003563,3
E01003564,3
E01003565,4
E01003566,3
E01003567,3
E01003568,4
E01003569,3
E01003570,3
E01003571,3
E01003572,3
E01003573,3
E01003574,3
E01003575,3
E01003576,2
E01003577,2
E01003578,4
E01003579,3
E01003580,3
E01003581,3
E01003582,3
E01003583,3
E01003584,3
E01003585,3
E01003586,3
E01003587,3
E01003588,3
E01003589,3
E01003590,2
E01003591,2
E01003592,2
E01003593,3
E01003594,3
E01003595,3
E01003596,4
E01003597,4
E01003598,3
E01003599,3
E01003600,2
E01003601,2
E01003602,4
E01003603,4
E01003604,2
E01003605,3
E01003606,3
E01003607,3
E01003608,4
E01003609,4
E01003611,3
E01003615,3
E01003616,3
E01003617,3
E01003618,3
E01003619,2
E01003621,4
E01003622,2
E01003623,3
E01003624,3
E01003625,3
E01003626,4
E01003627,3
E01003628,5
E01003629,3
E01003630,3
E01003631,3
E01003632,5
E01003633,2
E01003634,3
E01003635,4
E01003636,3
E01003637,4
E01003638,5
E01003639,5
E01003640,5
E01003641,6
E01003642,6
E01003643,7
E01003644,7
E01003645,5
E01003646,7
E01003647,7
E01003648,9
E01003649,8
E01003650,6
E01003651,7
E01003652,9
E01003653,6
E01003654,5
E01003655,8
E01003656,3
E01003657,7
E01003658,4
E01003659,8
E01003660,9
E01003661,5
E01003662,5
E01003663,6
E01003664,6
E01003665,7
E01003666,5
E01003668,8
E01003669,9
E01003670,8
E01003671,10
E01003672,6
E01003673,8
E01003674,8
E01003675,6
E01003676,8
E01003677,8
E01003678,8
E01003679,8
E01003680,9
E01003681,6
E01003682,9
E01003683,5
E01003684,5
E01003685,5
E01003686,4
E01003688,4
E01003689,3
E01003690,5
E01003691,7
E01003692,6
E01003693,6
E01003694,6
E01003695,4
E01003696,7
E01003697,5
E01003698,6
E01003699,7
E01003700,5
E01003701,6
E01003702,6
E01003703,6
E01003704,5
E01003705,6
E01003706,6
E01003707,6
E01003708,3
E01003709,8
E01003710,8
E01003711,6
E01003712,2
E01003713,6
E01003714,5
E01003715,5
E01003716,4
E01003718,5
E01003719,4
E01003720,3
E01003721,5
E01003722,4
E01003723,3
E01003724,5
E01003725,4
E01003726,3
E01003727,3
E01003728,3
E01003729,3
E01003730,4
E01003731,4
E01003732,2
E01003733,4
E01003734,4
E01003735,2
E01003736,4
E01003737,6
E01003738,7
E01003739,5
E01003740,5
E01003741,6
E01003742,6
E01003743,5
E01003744,9
E01003745,10
E01003746,10
E01003747,9
E01003748,10
E01003749,9
E01003750,7
E01003751,6
E01003752,7
E01003753,7
E01003754,7
E01003755,6
E01003756,6
E01003757,5
E01003758,5
E01003759,10
E01003760,6
E01003761,2
E01003762,7
E01003763,7
E01003764,7
E01003765,9
E01003766,5
E01003767,4
E01003768,3
E01003769,4
E01003770,6
E01003771,6
E01003772,6
E01003773,6
E01003774,8
E01003775,9
E01003776,4
E01003777,9
E01003778,8
E01003779,7
E01003780,10
E01003781,6
E01003782,4
E01003783,2
E01003784,5
E01003785,4
E01003786,7
E01003787,6
E01003788,4
E01003789,8
E01003790,6
E01003791,6
E01003792,7
E01003793,4
E01003794,9
E01003795,9
E01003796,8
E01003797,9
E01003798,9
E01003799,9
E01003800,7
E01003801,10
E01003802,10
E01003803,4
E01003804,10
E01003805,10
E01003806,9
E01003807,9
E01003808,9
E01003809,9
E01003810,9
E01003811,10
E01003812,9
E01003813,10
E01003814,8
E01003815,8
E01003816,7
