msoa11_code,Score,Proportion,Extent
E02001564,7.83603716036228,0,0
E02001565,9.580766774573277,0,0
E02001566,34.450715,0.5,0.6302766447368421
E02001567,34.563400240911086,0.3333333333333333,0.552425824745833
E02001568,39.895906673441736,0.25,0.6059977178719155
E02001569,43.57104300603401,0.5,0.525973669775096
E02001570,52.179839472938504,0.75,0.712949844148484
E02001571,18.273266534718786,0,0.10010894380930058
E02001572,37.09892091836735,0.4,0.5718250238691968
E02001573,31.83352918537524,0,0.36791735592991454
E02001574,16.006332482857598,0,0.0438677622136988
E02001575,39.91548493642897,0.2,0.7658640278141455
E02001576,15.015804736752429,0,0
E02001577,12.417385792184188,0,0
E02001578,25.565060784509434,0,0.21677365636868895
E02001579,28.647329265658744,0.16666666666666666,0.17548596112311016
E02001580,22.879479346898986,0,0.16914764674571767
E02001581,29.009569290936916,0.25,0.29703550237607274
E02001582,29.301207389915266,0.2,0.36582456627748006
E02001583,27.411705861644073,0,0.2763973170031221
E02001584,11.53786838782096,0,0
E02001585,41.12506891589383,0.25,0.6595235891134936
E02001586,40.96536292428198,0.5,0.646428407834207
E02001587,48.37631843381843,0.75,0.8175096655359813
E02001588,39.657261703014306,0,0.7550255517944743
E02001589,13.124698164346434,0,0
E02001590,62.92964146179402,1,1
E02001591,50.19932982964843,0.6,0.7794490757520841
E02001592,22.325857743916306,0,0.1177414624803993
E02001593,56.783203039430454,0.75,0.9370824205914567
E02001594,60.83112471068755,0.75,0.9781136469492315
E02001595,15.81560847107438,0,0
E02001596,19.904738398597313,0,0.1763413208649912
E02001597,42.27229282175608,0.3333333333333333,0.6857955207402928
E02001598,22.26604833141542,0.16666666666666666,0.3488858667224605
E02001599,11.737136153968507,0,0
E02001600,19.551668891733723,0,0.11930899395526122
E02001601,18.560211477362987,0,0.09478857489235398
E02001602,20.49962617554859,0,0.034948853324533895
E02001603,31.89548692307692,0.25,0.4206113360323886
E02001604,20.043131189861537,0,0.09862862683580577
E02001605,19.142556097560977,0,0.1043635002139495
E02001606,28.584395999999998,0.3333333333333333,0.364
E02001607,24.075538287524036,0.16666666666666666,0.2297334785895856
